,_id,_index,_score,_type,description,href,image,price,site,title,name,ram,memory,color
0,3e5e4f06058978b4af0d5544efde2eb5bb3bbbf9,scrapy,0,items,"[""Mémoire 16 Go extensible jusqu'à 32 Go - Android 7.0 Nougat + Emotion UI 5.1 -  4G LTE-Ecran 9.6'' IPS HD - Résoluion 1280 x 800 - Processeur Qualcomm MSM8917, Quad Core A53, up to 1.4 Ghz - RAM 2 Go -  - Wifi - Bluetooth - 2x Appareils Photos: 5MP (arrière) / 2MP (frontale) - Batterie 4800 mAh ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/huawei/huawei-tbalette-t3-96-pouce-4g""]","[""https://www.mega.tn/assets/uploads/img/pr_tablettes_tactiles/x1522913422_329.jpg.pagespeed.ic.SnrUHf_jxq.jpg""]","[""520  ""]",Mega.tn,"[""HUAWEI - Tablette T3 - 9.6\"" 4G - AGS-L09""]","[""HUAWEI - Tablette T3 - 9.6\"" 4G - AGS-L09""]",2 Go ,16 Go,
1,6acaf858a7d1beeaa21cdb4656550f347aa75f4c,scrapy,0,items,"[""7 pouces Quad-Core 1.2 Ghz Android 7.1 Nougat 8 Go ROM 1 Go WiFi, Bluetooth 560g 2500mAh ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/logicom/tablette-tactile-logicom-tab-72-8-go-wifi-blanc""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""129  ""]",Mega.tn,"[""Logicom - TABLETTE TACTILE TAB 72 8 GO WIFI""]","[""Logicom - TABLETTE TACTILE TAB 72 8 GO WIFI""]",2 Go ,16 Go,
2,beaa685961ae61d738228630f734e729e33f1096,scrapy,0,items,"[""Ecran  7\"" tactile capacitif, Systéme d'exploitation Android 4.4.2 (kitkat), Processeur RK8312 Dual-Core,ARM 1,2 GHz , Mémoire RAM 1 Go, Stockage 8 Go extensible Jusqu'à 32 Go, Appareil photo Avant 0.3MP, Arrière 2.0 Mégapixels, Wifi, 3G, Fonction appel téléphonique (SIM x 2 ), Bluetooth, 2G data : HSPA GPRS/ EDGE class 12, Mini HDMI ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/supertab/tablette-s7g-3g-1063""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""160  ""]",Mega.tn,"[""SuperTab - Tablette S7G 3G""]","[""SuperTab - Tablette S7G 3G""]", 1 Go,8 Go extensible Jusqu'à 32 Go,
3,d40a5bf8a7fa4569d064767fc80a402b2d2cd042,scrapy,0,items,"[""Ecran 7\"" Tactile (1024 x 600) - Systéme d'exploitation: Android 4.4 - Processeur: RK316 Quad core 1.2 Ghz - Mémoire RAM : 1 Go, Stockage : 8 Go, Appareil photo Arriere:  2.0 MégaPixel  et Avant 0.3 MégaPixel avec wifi, Parental Control ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/supertab/tablette-supertab-k7-kids-7-wifi""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""159  ""]",Mega.tn,"[""SuperTab - TABLETTE K7 KIDS 7\"" WIFI""]","[""SuperTab - TABLETTE K7 KIDS 7\"" WIFI""]", 1 Go, 8 Go,
4,8511183ca981dfa5812b1b098e4abbb7efba685e,scrapy,0,items,"[""Ecran 7\"" IPS Résolution 1024 x 600 pixels Processeur Quad Core MTK 8321, 1.3 GHz RAM 1 Go Mémoire 8 Go Android 6.0 2x Appareils Photos: 5 MP (Arrière), 2 MP (Frontale) Batterie 2500 mAh Wifi 3G Bluetooth Couleur Gold ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/versus/tablette-versus-v730-7-3g-gold""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""179  ""]",Mega.tn,"[""VERSUS - Tablette v730 7\"" 3g""]","[""VERSUS - Tablette v730 7\"" 3g""]",1 Go ,8 Go,Gold 
5,370e71caa7da360cedb9416fe3c66b6a4ca4ef29,scrapy,0,items,"[""Ecran 7.0\"" TFT (1024 x 600) - Systéme d'exploitation: Android 7.0 Nougat  - Processeur:  Quad-Core 1.3 GHz - Mémoire RAM 1 Go  - Stockage 8 Go  - Appareil photo Arriere 2.0 MégaPixel  et Avant 0.3 MégaPixel - Capacité de Batterie: 2500 mAh  - Autonomie de Batterie: Jusqu'a 8H de musique et 2H30 de vidéo  avec 3G  , Bluetooth et Wifi - Couleur: Noir -  ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/logicom/tablette-logicom-tab-link-71-3g-noir""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""189  ""]",Mega.tn,"[""Logicom - TABLETTE TAB LINK 71 3G""]","[""Logicom - TABLETTE TAB LINK 71 3G""]", 1 Go  , 8 Go  , Noir   
6,506c6d6ea9a02083dd3a9a93527217273bbed5bc,scrapy,0,items,"[""Ecran 7\"" IPS Display (1024 x 600 px) - Systéme d'exploitation: Android Go  - Processeur: Quad-Core 1,3 GHz - Mémoire RAM: 1 Go  - Stockage: 16 Go  - Appareil photo Arriere: 2.0 MégaPixel  et Avant 0.3 MégaPixel  - Capacité de Batterie: 2800 mAh - Connectivité: 3G , Bluetooth et Wifi - Dimensions: 158.2 x 75.5 x 9.2 mm - Couleur: Gold ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/leagoo/tablette-leagoo-leapad-x5-7-3g-gold-leapadx""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""199  ""]",Mega.tn,"[""Leagoo - TABLETTE LEAPAD X5 7\"" 3G""]","[""Leagoo - TABLETTE LEAPAD X5 7\"" 3G""]", 1 Go  , 16 Go  , Gold 
7,1d2d32838e846fcc2b6df9ad47eae924d2ae49bb,scrapy,0,items,"[""Écran : 10.1\"" - résolution 1200 x 1920 pixels - Systeme d'exploitation Android Marshmallow 6.0 - Processeur : ARM Cortex-A53 Octo-Core cadencé à 1.6 GHz RAM : 2 Go - Mémoire : Stockage 16 Go + Port MicroSD jusqu’à 200Go- Appareil photo : 8 Mégapixels avec Autofocus et flash LED - Caméra frontale : 2 Mégapixels -Batterie : 7300 mAh -Connectivité : Bluetooth 4.2 - Wi-Fi - 4G GPS ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/samsung/tablette-galaxy-tab-a-2016-sm-t585-10-pouces-1093""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""829  ""]",Mega.tn,"[""SAMSUNG - Tablette Galaxy Tab A 2016 SM-T585 10 pouces""]","[""SAMSUNG - Tablette Galaxy Tab A 2016 SM-T585 10 pouces""]", 2 Go ,16 Go + Port MicroSD jusqu’à 200Go,
8,db3c0383ce34ae81606894ab7ded41d662b0dac9,scrapy,0,items,"[""Ecran 7\"" HD (600 x 1024), Systéme d'exploitation: Android 6.0 Marshmallow - Processeur: Mediatek MT8127 Quad-core 1.3 GHz Cortex-A7, Mémoire RAM 1 Go, Stockage  16Go, Appareil photo Arriere 2.0 MégaPixel et Avant 2.0 MégaPixel - Capacité de Batterie: 4100 mAh - 3G - Bluetooth - Wifi et GPS  ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/huawei/tablette-huawei-mediapad-t3-7""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""284  ""]",Mega.tn,"[""HUAWEI - TABLETTE MEDIAPAD T3 7\"" Wifi""]","[""HUAWEI - TABLETTE MEDIAPAD T3 7\"" Wifi""]",1 Go,  16Go,
9,95906cf06f3a900c7f9821472c428b956226ea5e,scrapy,0,items,"[""Ecran 7.0\"" IPS (600x1024) tactile capacitif, Systéme d'exploitation: Android 6.0 (Guimauve) - Processeur: Spreadtrum SC9830l, Quad-Core 1,5 GHz Cortex-A7 , Mémoire RAM 1 Go, Stockage 16Go, Appareil photo Arriere 2.0 MégaPixel et Avant 2.0 MégaPixel - Capacité de Batterie: 4100 mAh - Autonomie de Batterie: jusqu'à 455 heures en veille, et 7,9 heures de Navigation web - avec 4G - Bluetooth - Wifi et GPS ""]","[""https://www.mega.tn/telephonie_internet/tablettes_tactiles/tablettes/huawei/tablette-mediapad-t2-7-0pouces-4g-bgo-dl09-1080""]","[""https://www.mega.tn/assets/frontend/images/blank.gif""]","[""333  ""]",Mega.tn,"[""HUAWEI - Tablette MediaPad T2 7.0\"" - 4G BGO-DL09""]","[""HUAWEI - Tablette MediaPad T2 7.0\"" - 4G BGO-DL09""]",1 Go,16Go,
