,_id,_index,_score,_type,description,href,image,price,site,title,name,ram,memory,color
83,3278cf29e7f8bf09975a3c9669edab24a113c2b0,scrapy,0,items,"["" Ecran 6.2”  HD + Super FULLVIEW (1500 x 720) - Processeur: Quad-core 1.5 GHz - Systéme d'exploitation: Android 8.1 Oreo - Mémoire RAM: 3 Go - Stockage: 32 Go - Appareil Photo Arriére: 13.0...""]","[""https://www.mytek.tn/smartphone-tunisie/24623-smartphone-tecno-camon-11-cf7-bleu.html""]","[""https://static.mytek.tn/img/p/7/3/1/7/1/73171-product_category.jpg""]","["" 539,000 TND ""]",MyTek,"["" Smartphone TECNO Camon 11 CF7 - Bleu ""]",Smartphone TECNO Camon 11, 3 Go , 32 Go ,Bleu
84,2fb78f2abbc09b5f35164b2b48012496c975f075,scrapy,0,items,"["" Ecran 6.0\"" HD+ Verre trempé - Résolution: 720 x 1440 pixels - Processeur: MediaTek Helio P22 Octa-Core 2.0 GHz - Systéme d'exploitation: Android 8.1 (Oreo) - Mémoire RAM: 2 Go - Stockage: 16 Go Extensible Jusqu'à 400...""]","[""https://www.mytek.tn/smartphone-tunisie/24423-smartphone-nokia-31-plus-16-go-blanc.html""]","[""https://static.mytek.tn/img/p/7/2/5/1/9/72519-product_category.jpg""]","["" 549,000 TND ""]",MyTek,"["" Smartphone NOKIA 3.1 Plus 16 Go Blanc ""]",Smartphone NOKIA 3.1 Plus, 2 Go , 32 Go ,Blanc
85,48e0732e262fe0212db390e75ac3a71733caa846,scrapy,0,items,"["" Ecran 6.2 IPS HD+ (1520 x 720 Pixels) - Processeur: Mediatek MT6765 Helio P35 Octa-Core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53) - Systéme d'exploitation: Android 8.1 (Oreo)- Mémoire RAM: 3Go - Stockage: 32Go extensible jusqu'à 256 Go via...""]","[""https://www.mytek.tn/smartphone-tunisie/25137-smartphone-oppo-a5s-3-go-de-ram-noir.html""]","[""https://static.mytek.tn/img/p/7/4/2/3/3/74233-product_category.jpg""]","["" 549,000 TND ""]",MyTek,"["" Smartphone OPPO A5S 3 Go de RAM - Noir ""]",Smartphone OPPO A5S 3, 3Go , 32 Go ,Noir
86,a6bcba37f6be7f3270cbdcc7787c299b48f1dd66,scrapy,0,items,"["" Ecran 5.99\"" IPS LCD FullView (1440 x 720 pixels) - Processeur: Octa-Core 1.4 GHz - Systéme d'exploitation: Android 8.0 Oreo - Mémoire RAM: 3 Go - Stockage:  32 Go - Double SIM - Appareil Photo Arriére: Dual 13...""]","[""https://www.mytek.tn/smartphone-tunisie/22172-smartphone-huawei-y7-prime-2018-4g-gold.html""]","[""https://static.mytek.tn/img/p/7/2/5/3/2/72532-product_category.jpg""]","["" 549,000 TND ""]",MyTek,"["" Smartphone HUAWEI Y7 Prime 2018 4G - Gold ""]",Smartphone HUAWEI Y7 Prime, 3 Go ,  32 Go ,Gold
87,3a3ee9a2dbfb64b6e218bc7ac3dde3c921a51f01,scrapy,0,items,"["" Ecran 6\"" HD - Résolution: 1280 x 720 pixels - Processeur: Mediatek MT6762 Octa-Core 1,5 GHz - Systéme d'exploitation: Android 8.0 (Oreo) - Mémoire RAM: 3 Go - Stockage: 32 Go - Caméra arrière double: 13MP +...""]","[""https://www.mytek.tn/smartphone-tunisie/20877-smartphone-nokia-31-plus-4g-baltique.html""]","[""https://static.mytek.tn/img/p/7/2/5/4/7/72547-product_category.jpg""]","["" 649,000 TND ""]",MyTek,"["" Smartphone Nokia 3.1 Plus 32 Go Baltique ""]",Smartphone Nokia 3.1 Plus, 3 Go , 32 Go ,Baltique
88,1bd5ad1e316edc8d1cbc8bb2b9e1c21ec0de72d1,scrapy,0,items,"["" Ecran 6.0\"" True HD+ Infinity - Résolution: 720 x 1480 pixels - Systéme d'exploitation: Android 8.1 (Oreo) - Processeur: Qualcomm Snapdragon SD425 Quad-Core 1,4 GHz - Mémoire RAM: 2 Go - Stockage 32 Go,  MicroSD jusqu'à 512 Go...""]","[""https://www.mytek.tn/smartphone-tunisie/19838-smartphone-samsung-galaxy-j4-plus-4g-rose.html""]","[""https://static.mytek.tn/img/p/7/2/5/3/9/72539-product_category.jpg""]","["" 549,000 TND ""]",MyTek,"["" Smartphone SAMSUNG Galaxy J4 Plus 4G Rose ""]",Smartphone SAMSUNG Galaxy J4, 2 Go , 32 Go ,Rose
89,034659a71028a854a9aaf6982407228172941d88,scrapy,0,items,"["" Ecran: 5.72\"" IPS HD (1440 x 720 pixels) - Processeur: MT6750T Octa-Core 1.5 GHz - Système d'exploitation: Android 7.0 - Mémoire RAM: 3 Go - Mémoire de Stockage 32 Go - Nombre de SIM: Double SIM - Appareil Photo Arriére:  Dual Caméra 13.0...""]","[""https://www.mytek.tn/smartphone-tunisie/21486-smartphone-leagoo-s8-4g-noir.html""]","[""https://static.mytek.tn/img/p/7/2/5/2/4/72524-product_category.jpg""]","["" 549,000 TND ""]",MyTek,"["" Smartphone LEAGOO S8 4G - Noir ""]",Smartphone LEAGOO S8 4G, 3 Go , 32 Go ,Noir
90,82627071b281348f20233209313f9533c6e55267,scrapy,0,items,"["" Ecran: 5.72\"" IPS HD (1440 x 720 pixels) - Processeur: MT6750T Octa-Core 1.5 GHz - Système d'exploitation: Android 7.0 - Mémoire RAM: 3 Go - Mémoire de Stockage 32 Go - Nombre de SIM: Double SIM - Appareil Photo Arriére:  Dual...""]","[""https://www.mytek.tn/smartphone-tunisie/21635-smartphone-leagoo-s8-4g-bleu.html""]","[""https://static.mytek.tn/img/p/7/2/5/1/7/72517-product_category.jpg""]","["" 549,000 TND ""]",MyTek,"["" Smartphone LEAGOO S8 4G - Bleu ""]",Smartphone LEAGOO S8 4G, 3 Go , 32 Go ,Bleu
91,ad5489e3651a64a466e791aa0e7e462bf94f32f9,scrapy,0,items,"["" Ecran 5.99\"" IPS LCD FullView (1440 x 720 pixels) - Processeur: Octa-Core 1.4 GHz - Systéme d'exploitation: Android 8.0 Oreo - Mémoire RAM: 3 Go - Stockage:  32 Go - Double SIM - Appareil Photo Arriére: Dual 13...""]","[""https://www.mytek.tn/smartphone-tunisie/22167-smartphone-huawei-y7-prime-2018-4g-bleu.html""]","[""https://static.mytek.tn/img/p/7/3/5/1/9/73519-product_category.jpg""]","["" 549,000 TND ""]",MyTek,"["" Smartphone HUAWEI Y7 Prime 2018 4G Bleu ""]",Smartphone HUAWEI Y7 Prime, 3 Go ,  32 Go ,Bleu
92,4448fbaac4ce07cc07db35071331c1e05b984b99,scrapy,0,items,"["" Ecran 6\"" HD - Résolution: 1280 x 720 pixels - Processeur: Mediatek MT6762 Octa-Core 1,5 GHz - Systéme d'exploitation: Android 8.0 (Oreo) - Mémoire RAM: 3 Go - Stockage: 32 Go - Caméra arrière double: 13MP +...""]","[""https://www.mytek.tn/smartphone-tunisie/24426-smartphone-nokia-31-plus-4g-blanc.html""]","[""https://static.mytek.tn/img/p/7/2/5/4/6/72546-product_category.jpg""]","["" 649,000 TND ""]",MyTek,"["" Smartphone Nokia 3.1 Plus 4G Blanc ""]",Smartphone Nokia 3.1 Plus, 3 Go , 32 Go ,Blanc
