,itemId,color,guarantee,memory,name,price,ram,site,soup
194,d667234f4d57aca98d632d83f9ede78f0619d70c,purple,garantie1an,64go, f11 ,885.0,6go,jumia,6go 64go purple
195,7b95bf54a1cb3e2fcbc8694373d7ae2b003842a0,noir,garantie1an,8go, 1 plus ,359.0,1go,jumia,1go 8go noir
196,6f772c59167c2e5797799ac48505863200d36394,rouge,garantie1an,8go, 1 plus ,359.0,1go,jumia,1go 8go rouge
197,8f1cd5044ea006b47f5083d6b5ce51f7d926ff7b,bleu,garantie1an,8go, 1 plus ,359.0,1go,jumia,1go 8go bleu
198,a2be19e0e5ff668a8a5e7dcf6b63fd179961dafb,blanc,garantie1an,4go, cleverjoy s40 ,149.0,512mo,jumia,512mo 4go blanc
199,35e7188fb9238467e8da96b74d11d8ef5715ed13,noir,garantie1an,4go, clever lite s41 ,160.0,512mo,jumia,512mo 4go noir
200,9cb4ef41c404ef5eaa9f1f754e426b3f1646c295,noir,garantie1an,4go, clever lite s41 ,160.0,512mo,jumia,512mo 4go noir
201,1baaef2725a526631f9b0419f5c7453d8ac52b38,gold,garantie1an,4go, clever lite s41 ,160.0,512mo,jumia,512mo 4go gold
202,6da5aa5688338b0abd3f472283cf6f9ecbcd1dc6,rouge,garantie1an,4go, clever lite s41 ,160.0,512mo,jumia,512mo 4go rouge
203,b938992f526db7db637461a76b137c9169671b35,,noirgarantie1an,8go, kylin 50i ,230.0,1go,jumia,1go 8go 
204,a44efa30e2b40432f92f517ab133ce71b4900d6d,silver,garantie1an,8go, v5 ,239.0,1go,jumia,1go 8go silver
205,5cf2f59c7c0c85ceabc9ba81d3b420a3bd0e69e6,grey,garantie1an,8go, smartphone grand energy ,280.0,ram1go,jumia,ram1go 8go grey
206,4c44f0b797545b3b39a91c03203766b56ac8924a,bleu,garantie1an,16go, galaxy a2 core ,315.0,1go,jumia,1go 16go bleu
207,f4fc0423951cb1bd7ee129106c798a392dc878c3,blanc,garantie1an,64go, galaxy a30 ,649.0,4go,jumia,4go 64go blanc
208,96f9e1f170517baf659cb9904cef1ad4d4c9d244,gold,garantie1an,64go, iphone 8 plus ,2539.0,3go,jumia,3go 64go gold
209,0f38702a41dca7d8efc537185bd135f1ceaf03c4,noir,garantie1an,32go, galaxy j8 ,599.0,3go,jumia,3go 32go noir
210,bf7959f2968e0f9f70498ba546d81eadcb5841e6,gold,garantie1an,8go, v5 ,189.0,1go,jumia,1go 8go gold
211,a6f8609cb9abaa9c7fa87f933b09705470582fdd,noir,garantie1an,128go, nova 3i ,769.0,ram4go,jumia,ram4go 128go noir
212,3c1011a8b1df8f2475c4c92974b17492cc628bf7,,garantie1an,, smartphone   z9 ,188.0,,jumia,  
213,0744084c23a4909e34408411819e51f940cdee1e,noir,garantie1an,128go, nova 3i ,789.0,4go,jumia,4go 128go noir
214,e12d00fc7ee66a121a59c0656518564aef59a821,gold,garantie1an,16go, power ,298.0,1go,jumia,1go 16go gold
215,740ca06815b94a70de9fdeaa3430d8d08412e086,silver,garantie1an,16go, power ,299.0,1go,jumia,1go 16go silver
216,707a1c9b8117b2fb95c65641828dd43208e46099,noir,garantie1an,8go, kylin 5.5 ,299.0,1go,jumia,1go 8go noir
217,bfa7bd8774b24c5a611a61537f2f0deaa88886b0,rouge,garantie1an,8go, v8 ,299.0,1go,jumia,1go 8go rouge
218,15ec171f46778f6df17a522bf9fb37a5971fb549,noir,garantie1an,16go, moto c ,309.0,1go,jumia,1go 16go noir
219,9962a25d209a03261f1855a4b1d74704877173b4,8go,garantie1an,4g, smartphone 50d ,335.0,helium,jumia,helium 4g 8go
220,4094fb59d4298081d7552c0b462090a282cac044,bleu,garantie1an,16gb, m9 ,339.0,2gb,jumia,2gb 16gb bleu
221,6de068d88a3cd134b5c027aca22195980c619520,rouge,garantie1an,16go, moto c plus ,339.0,1go,jumia,1go 16go rouge
222,c7c164bf1bf63cb0eee94c9c5d7e9f8d9febec12,emeraldgreen,garantie1an,128go, y9 prime 2019 ,819.0,4go,jumia,4go 128go emeraldgreen
223,e331b59ecd086b87a3df4fedafa408097018fced,bleu,garantie1an,16go, y6 prime 2018 ,399.0,2go,jumia,2go 16go bleu
224,fb17dfa692ecd11ea6757e5c60fbb9401e63a2b8,,garantie1an,, smartphone  galaxy j7 core   4g ,599.0,,jumia,  
225,e628511ed49ddba939b5c0b0842b83b7a4abcb1c,bleu,garantie1an,16go, y5 prime 2018 ,355.0,2go,jumia,2go 16go bleu
226,09cdc7e19803de7cf57685d2e271524e78516679,noir,garantie1an,128go, galaxy s10 plus ,3999.0,8go,jumia,8go 128go noir
227,1eda93028dc1196d8f2b7b0c71ef829325d77ccc,rouge,garantie1an,32go, a5s ,473.0,2go,jumia,2go 32go rouge
228,548c1615bd8bbad40fe8c90e9e510955be5d1a6a,gold,garantie1an,32go, t8s  ,479.0,4go,jumia,4go 32go gold
229,78bcead3d33c6da864a0baaa984f245cf10e716e,bleu,garantie1an,32go, y5 prime 2019 ,390.0,2go,jumia,2go 32go bleu
230,3109c6b2fc6c62ae58d4f6ce7756db8d27ffd580,rouge,garantie1an,32go, galaxy a10 ,459.0,2go,jumia,2go 32go rouge
231,663f83a81a7e4e292905954097167bad4c11d6c6,gold,garantie1an+baguetteselfie,16go, z9 ,190.0,1go,jumia,1go 16go gold
232,89a0ecb0c62db1e2240b90f7d3536cc48cd38efa,rouge,garantie1an,32go, a5s ,475.0,2go,jumia,2go 32go rouge
233,2f7b66e559a273bbc436dd364b48460658cd43eb,noir,garantie1an,16go, y5 lite 2018 ,359.0,1go,jumia,1go 16go noir
234,bbd9bfdfdc9338b8c3a3728891dc10b2b841eb44,bleu,garantie:1an+cartemémoire16go,8go, 1 plus ,359.0,1go,jumia,1go 8go bleu
235,e52339a7740e53507239635c6245846d9021db93,blanc,garantie1an,8go, 2.1 ,359.0,1go,jumia,1go 8go blanc
236,a758eabb845b2ebab9f382a4b17db17dc6304a33,noir,garantie:1an+cartemémoire16go,8go, 1 plus ,359.0,1go,jumia,1go 8go noir
237,777917853b34cd65ca50019ab932da443de41998,rouge,garantie:1an+cartemémoire16go,8go, 1 plus ,359.0,1go,jumia,1go 8go rouge
238,ef5cc6cf7a966c5b1a2f2b9a34b4651c36bbd850,silver,garantie1an,16go, redmi   5a ,369.0,2go,jumia,2go 16go silver
239,058c539eaad301aada146c113073fda7d71fbe25,gold,garantie1an,16go, redmi   5a ,379.0,2go,jumia,2go 16go gold
240,7f253de7ee105ee2acfbc7d360e750042cc90198,bleu,garantie1an,8go, 2.1 ,379.0,1go,jumia,1go 8go bleu
241,14e247c45892dd44fc024c9c69a4564e29720019,noir,garantie1an,16go, le must ,319.0,2go,jumia,2go 16go noir
242,d305c76ca88c291b0cb6d7d51396b1aee13dc863,noir,garantie1an,16go, galaxy j4 ,399.0,2go,jumia,2go 16go noir
243,26a09c3ed36237d4df2724d5e5eb7d98eafd233e,noir,garantie1an,32go, a3s ,579.0,3go,jumia,3go 32go noir
244,99254e6032832a5bfeba440f7a258c90905cafb2,bleu,garantie1an,64go, iphone xr ,2899.0,2go,jumia,2go 64go bleu
245,4987188a91ff0c46806643476228ca2112f74e0f,auroraviolet,garantie1an,64go, y9 2019 ,659.0,4go,jumia,4go 64go auroraviolet
246,e3fbd7d7c6d0e421b74892d9e12cad2341e09019,rouge,garantie1an,8go, v5 plus ,229.0,1go,jumia,1go 8go rouge
247,81e55a5115dcf1a779ac43cc5a5f9e407bf34d53,silver,garantie1an,64go, iphone 8 ,2119.0,2go,jumia,2go 64go silver
248,4791ef207cb55f80364dd43fec6e250460527edb,noir,garantie1an,16go, galaxy a2 core ,315.0,1go,jumia,1go 16go noir
249,ccdf9242c2887933799cf6b35e0e846fda5ff9d2,noir,garantie1an,32go, galaxy j8 ,670.0,3go,jumia,3go 32go noir
250,8f574513eee090cde53895923e488de52a68a067,noir,garantie1an,16go, m9 pro 4g ,358.0,2go,jumia,2go 16go noir
251,af9c33bc69a14d41768a5d2537f663b7708efe0e,noir,garantie1an,8go, v4 ,189.0,1go,jumia,1go 8go noir
252,f9669647ca88ed8cb6ce09ec4c30b89a9ab8c95c,bleu,garantie1an,32go, galaxy a20 ,529.0,3go,jumia,3go 32go bleu
253,fb05a0830735a4f856a37d5fbb0ad83db769c9a5,noir,garantie1an+flipcover,8go, l,149.0,1go,jumia,1go 8go noir
254,a4b24fa6f444c9687f36aec62525e9f1260cb127,bruneambre,garantie1an,32go, y5  2019 ,379.0,2go,jumia,2go 32go bruneambre
255,0ca4b825a5621fc2e3ef2d10f85722a77e83e25c,noir,garantie1an,32go, y5 2019 ,379.0,2go,jumia,2go 32go noir
256,ae551653a58baf06769c0c9bc8bdd0ce8afd7bee,gold,garantie1an,32go, y5 prime 2019 ,390.0,2go,jumia,2go 32go gold
257,560ae8e671b9e7fff9101ebaab56260baf597553,gold,garantie1an,16go, m11 gold  ,439.0,2go,jumia,2go 16go gold
258,4bfe17a7c63b73c99212e02aacddf60a146d8837,brune,garantie1an,32go, y5  2019 ,379.0,2go,jumia,2go 32go brune
259,b3746e67f091ab45157df68b0a048ca670ef5d92,champagnegold,garantie1an,1gram, smart 2 hd+ ,289.0,16g,jumia,16g 1gram champagnegold
260,d1acca086f525600b3b5e983f10cc99ff69ae490,gold,garantie1an,8go, v9 plus ,329.0,1go,jumia,1go 8go gold
261,8b30fdc2e68316debf63c3ce90ff9fe8b7d46700,purple,garantie1an,128go, nova 3i ,768.0,4go,jumia,4go 128go purple
262,e6be84fbba57f35d98460ad782031b5b6f6a9273,noir,garantie1an,16go, a2 core ,339.0,1go,jumia,1go 16go noir
263,c1f3133522da36d588441c73abcd90f76b59ef8e,gold,garantie1an,8go, v4+ ,249.0,1go,jumia,1go 8go gold
264,fe40eb93e195bf43a080d0847a4d404a517f5264,rouge,garantie1an,32go, galaxy j6 plus ,595.0,3go,jumia,3go 32go rouge
265,067f00fdfea3f0a116f7d0ced2621593adfc517e,bleu,garantie1an,64go, galaxy a30 ,739.0,4go,jumia,4go 64go bleu
266,49d4ca73016120c65b952c16a07e3d82b09c779a,irongris,garantie1an,16go, moto e4 plus ,399.0,3go,jumia,3go 16go irongris
267,fcd673a4315a92dac48dde4652b4cad44fa4e14d,aquableu,garantie1an,1gram, smart 2 hd+ ,289.0,16g,jumia,16g 1gram aquableu
268,c2df30ae746ead907bd10c06cff6d5d92c14b890,noir,garantie1an,32go, y5 prime 2019 ,389.0,2go,jumia,2go 32go noir
269,b4483f5a7834d259c12d2b910473e0e4b5508b0b,noir,garantie1an+cartemémoire16goclasse10platinet,stockage8go, vyper ,219.0,ram1go,jumia,ram1go stockage8go noir
270,87842e6d01665606a8603909fce0cf77a4afb4ab,blanc,garantie1an,4go, z6 mini ,125.0,512mo,jumia,512mo 4go blanc
271,f8b9827f6f911c3e121f048e86b68e69c1966d0e,bleu,garantie1an,16go, a2 core ,349.0,1go,jumia,1go 16go bleu
272,99afaa7d57de6a8488263188da7ca2036d491ece,bleu,garantie1an,16go, a2 core ,339.0,1go,jumia,1go 16go bleu
273,45cc865eed229548ff57b3e795cc97b6995badf4,gold,garantie1an,8go, smartphone grand energy ,285.0,ram1go,jumia,ram1go 8go gold
274,95893f384b61a974c66c5504b5ae2cdcba36655c,gold,garantie1an,8go, kylin 50i ,230.0,1go,jumia,1go 8go gold
275,5c763e68e92e15919235f84e868caf07a4d2aba5,rouge,garantie1an,16go, galaxy a2 core ,329.0,1go,jumia,1go 16go rouge
276,65a069a9513e95fbca914cc4dd6523e38cc3bff6,bleu,garantie1an,32go, y5 prime 2019 ,389.0,2go,jumia,2go 32go bleu
277,c7da03393beb03a4d3d4bb00c9e0266f2451edb0,,garantie1an,, tablette   7\  ,183.0,,jumia,  
278,e6f6bf87e3a4771ea120d3f8791697c1822f8ec6,rouge,garantie1an.,8go, tablette s7g ,185.0,1go,jumia,1go 8go rouge
279,23020095f8a5f1a8660f6b77776ce9b618edb060,blanc,garantie1an,8go, tablette tab 105 ,209.0,1go,jumia,1go 8go blanc
280,bae165ba170b62a9525344dee3c3484a858657ca,gold,garantie1an,16go, tablette leapad x5 7\  3g ,205.0,1go,jumia,1go 16go gold
281,da087951eb0f36cf691dfb244e362d16ca764f5a,noir,garantie1an,8go, tab link 71,189.0,1go,jumia,1go 8go noir
282,4e8f315df1109aec383f9f8fd92c541df6fe622b,noir,garantie1an,8go, tablette ,250.0,1go,jumia,1go 8go noir
283,ffdd4654e49e3708816070b674ba81f1afc0dc18,blanc,garantie1an,8go, tablette ,176.0,1go,jumia,1go 8go blanc
284,6ec7f30948bcbf9c7698efce7f391a1e2550a025,blanc,garantie1an,8go, tablette ,188.0,1go,jumia,1go 8go blanc
285,be86929ab184beb04eee7b8c4f75ec622083a884,rosegold,garantie1an,64go, ipad pro wi fi + cellular ,3167.0,4go,jumia,4go 64go rosegold
286,05aa7c3edc9aae1d91c83acc218a74b87c31cad4,gold,garantie1an,64go, ipad pro  wi fi + cellular ,3167.0,4go,jumia,4go 64go gold
287,69ee44cd952c8f17d2aebb6e958184c775b09ef4,gold,garantie1an,32go, ipad wi fi + cellular ,1780.0,2go,jumia,2go 32go gold
288,81fb61a5d18a1e78c49d2b589b9097cec889b3c1,grissidéral,garantie1an,32go, ipad wi fi + cellular ,1780.0,2go,jumia,2go 32go grissidéral
289,74f22ed23d9a3a64b0c30ce808156191b2ea6064,noir,garantie1an,16go, tablette leapad x ,184.0,1go,jumia,1go 16go noir
290,8b92ad6e6d03e02d91c689d51be67d02d7f2b51d,noir,garantie1an,8go, tablette galaxy tab a sm ,499.0,1.5go,jumia,1.5go 8go noir
291,126acaf3bd09402815c272b3678e2d8147168a48,blanc,garantie1an,64go, f11 ,885.0,6go,jumia,6go 64go blanc
292,2e11037d8015f26e966c4258dad9daa59b58063c,vert,garantie1an,64go, f11 ,849.0,6go,jumia,6go 64go vert
293,bc6bc90430d0f4b3766548aac02871e8898065b8,noir,garantie1an,128go, galaxy a50 ,824.0,4go,jumia,4go 128go noir
294,358c93b0d3ad2cbf5db99fe98b57f776131b4439,bleu,garantie1an,128go, galaxy a50 ,824.0,4go,jumia,4go 128go bleu
295,f3f640967fc74c97811fea82380c17b282afad21,bleu,garantie1an,64go, y9 2019 ,699.0,4go,jumia,4go 64go bleu
296,683d6fc8036205cdc1403b6205c200f3b5b465d0,bleu,garantie1an,128go, galaxy a50  ,825.0,4go,jumia,4go 128go bleu
297,3d2d7f23573de8bb76ac7c51448ee298000b4e61,bleu,garantie1an,16go, z9 ,187.0,1go,jumia,1go 16go bleu
298,2cc74204759db241079d2ecf0152fa3417310759,rouge,garantie1an,32go, galaxy a20 ,549.0,3go,jumia,3go 32go rouge
299,e0d4dd66e128be45e5b716ec0a86a39e10d21073,noir,garantie1an,4go, clever lite s41 ,119.0,512mo,jumia,512mo 4go noir
300,edb1358aaf6831a4d59c7b4a0dd452ce591eb64d,gold,garantie1an,16go, z9 ,187.0,1go,jumia,1go 16go gold
301,0841446bee8f0e412d8ee3a65a1409767eb5a9e2,noir,garantie1an,16go, z9 ,187.0,1go,jumia,1go 16go noir
302,48b674f2b73e28423cb8f368443995ace3402386,bleu,garantie1an,32go, galaxy a20 ,579.0,3go,jumia,3go 32go bleu
303,dd5fef22cc2cff12e6517cd4b2d462f9e35818a7,noir,garantie1an,32go, galaxy a20 ,599.0,3go,jumia,3go 32go noir
304,59397551f816776aeabfd6cffede233de5c0bbc3,noir,garantie1an,16go, power 2 ,269.0,2go,jumia,2go 16go noir
305,7972f44753210f92a5d61ca11816aafe9ae9b1c7,noir,garantie1an,16go, m9 pro 4g ,357.0,2go,jumia,2go 16go noir
306,eb9e84280f24921f91a6edd63b3ccbb4a371b12f,noir,garantie1an,32go, a5s ,469.0,2go,jumia,2go 32go noir
307,9f41dd86cf9357a8774c645bdfa84ed9d9f4544d,bleu,garantie1an,16go, m9 pro ,352.0,2go,jumia,2go 16go bleu
308,5ad874c1f1baf3a5616f73a9ac5d91cab6cbdbeb,rouge,garantie1an,32go, y7 prime 2019 ,559.0,3go,jumia,3go 32go rouge
309,0df3f2b8f86747706144d68bf59757f8e86201e9,,garantie1an,16go, power 2 gold  ,279.0,2go,jumia,2go 16go 
310,f8909ca62ae7c25f9915d94600643f416ecbbfea,vert,garantie1an,4go, clever lite  s41 ,119.0,512mo,jumia,512mo 4go vert
311,c817baab73ee61db2dcf11ba5fb4faf54365e138,silver,garantie1an,4go, clever lite s41 ,160.0,512mo,jumia,512mo 4go silver
312,4f22da4efe0f10c352cfdcc5099911979cdc2314,corail,garantie1an,128go, galaxy a70 ,1559.0,6go,jumia,6go 128go corail
313,c489630311ce73be6acec9ee3a8c47d89b25c01f,noir,, 4go,smartphone leagoo z6 mini,149000.0, 512mo,MyTek, 512mo  4go noir
314,993d7a9357afceb5922964be2c09686a6dfebd2b,bleu,, 4go,smartphone leagoo z6 mini,149000.0, 512mo,MyTek, 512mo  4go bleu
315,b35157bf0876a9329c4cd9a6ad04c65023cd1998,gold,, 4go,smartphone leagoo z6 mini,149000.0, 512mo,MyTek, 512mo  4go gold
316,112b1572b5dc9c871fb9e9554530331365bf9f75,noir,, 8 go,smartphone leagoo z6 3g,199000.0, 1go,MyTek, 1go  8 go noir
317,af78a755c1a5528aaf7d01f8d0e5c8ca7cb43680,noir,, 8go,smartphone tecno pop 2,259000.0, 1g ,MyTek, 1g   8go noir
318,383dcf03b946da73d1bc1cc25647ee4d7f57ffa1,gold,, 8go,smartphone tecno pop 2,259000.0, 1g ,MyTek, 1g   8go gold
319,99d6615dcd55e37557c34fb5fc7573603b427d9f,gris,, 8go,smartphone versus v553 gris,259000.0, 1g ,MyTek, 1g   8go gris
320,7d4e30f2f279c1e33272e9bfd534eb488cd6b7e5,gold,, 8go,smartphone versus v553 gold,259000.0, 1g ,MyTek, 1g   8go gold
321,b9b3c6cddf13e76bda2da237b4fd11abb079f6fd,noir,,16 go,smartphone leagoo power 2,279000.0,2go ,MyTek,2go  16 go noir
322,4b08e0d1f202cbaa032be54d695282d0558e153e,gold,,16 go,smartphone leagoo power 2,279000.0,2go ,MyTek,2go  16 go gold
323,ab4020452ede4ddbdf40802165ffe20e2ec2f36d,bleu,, 8go extensiblejusqu'à 128go ,smartphone nokia 1 plus,329000.0, 1go ,MyTek, 1go   8go extensiblejusqu'à 128go  bleu
324,9fcc56327fa43f583586cee7e3354d4bc0378533,noir,, 8go extensiblejusqu'à 128go ,smartphone nokia 1 plus,329000.0, 1go ,MyTek, 1go   8go extensiblejusqu'à 128go  noir
325,16ae55395eb8492ae557fa2cdcd8eea74b77ddba,brown,, 32go ,smartphone huawei y5 2019,399000.0, 2go ,MyTek, 2go   32go  brown
326,7aa3851bf50625b88a69dd7daea95f807ef33a6c,bleu,, 32go ,smartphone tecno spark 3,449000.0, 2go ,MyTek, 2go   32go  bleu
327,adeabe6ad8fbb3b4868e33f3f2be967f4fe391fb,noir,, 32go ,smartphone tecno spark 3,449000.0, 2go ,MyTek, 2go   32go  noir
328,7a5e10b6d45ae74b9d04e5103ef68d166495e6ba,blanc,, 32go ,smartphone nokia 3.1 16go,459000.0, 2go ,MyTek, 2go   32go  blanc
329,8f8ad2f86bcd0fcfd66460954fe24ef00e2a3f9e,brown,, 32go ,smartphone huawei y6 prime,479000.0, 2go ,MyTek, 2go   32go  brown
330,356f99eb8c6b327216728072186b3300fff54e8d,noir,, 16go extensiblejusqu'à 128go ,smartphone nokia 3.2 2019,479000.0, 2go ,MyTek, 2go   16go extensiblejusqu'à 128go  noir
331,0073c8d0302c1a012ed9495476be62feb9fa2bbc,noir,,  32go ,smartphone huawei y6 prime,479000.0, 2go ,MyTek, 2go    32go  noir
332,ad6fcb03f1c5b9baee920322d5699fe4326b7d87,bleu,, 32go ,smartphone huawei y6 prime,479000.0, 2go ,MyTek, 2go   32go  bleu
333,9d92b2721adf80ed09077791e255194820fb2319,gold,, 32go ,smartphone leagoo t8s 4g,479000.0, 4go ,MyTek, 4go   32go  gold
334,26beb55b65d99af07e9c2ae73173f7b2d6056b2b,rouge,," 32 go, microsdjusqu'à512go",smartphone samsung galaxy a10,499000.0, 2go ,MyTek," 2go   32 go, microsdjusqu'à512go rouge"
335,2bc0781ea6996eb75e0840640d73fa084c920928,bleu,, 16go ,smartphone huawei y6 prime,499000.0, 2go ,MyTek, 2go   16go  bleu
336,bc23737296fcf5eef315e18c7298065234f49795,bleu,," 32 go, microsdjusqu'à512go",smartphone samsung galaxy a10,499000.0, 2go ,MyTek," 2go   32 go, microsdjusqu'à512go bleu"
337,28c97c1808c4159214fbe6af787433d6e32ddd48,noir,,128go ,smartphone samsung galaxy s10,3499000.0, 8go ,MyTek, 8go  128go  noir
338,e7363fcdc691b1ff7fb8ed3eee3656ac3e1c3385,blanc,,128go ,smartphone samsung galaxy s10,3499000.0, 8go ,MyTek, 8go  128go  blanc
339,c0fbf9f46e778369a12e06f99ab53b7741fc4d62,vert,,128go ,smartphone samsung galaxy s10+,3899000.0, 8go ,MyTek, 8go  128go  vert
340,82b80f91b47ab8e1e5a24789fb32ca49d05f1737,blanc,,128go ,smartphone samsung galaxy s10+,3899000.0, 8go ,MyTek, 8go  128go  blanc
341,3e187117ad49688044c1401ace6fade9303512ca,noir,,128go ,smartphone samsung galaxy s10+,3899000.0, 8go ,MyTek, 8go  128go  noir
342,520ff7f91f3f03614ab91ccf6ea74a66413efc23,aurora,,128go ,smartphone huawei p30 pro,3999000.0, 8go ,MyTek, 8go  128go  aurora
343,049d04a21c51f63bef32cf7349a756ceb6118ea3,cristal,,128go ,smartphone huawei p30 pro,3999000.0, 8go ,MyTek, 8go  128go  cristal
344,af10266692d9be3409eb0a1ed19532a36cd40709,silver,," 128 go, microsdjusqu'à512go",smartphone samsung galaxy a80,2599000.0, 8go ,MyTek," 8go   128 go, microsdjusqu'à512go silver"
345,393779b31cf31be420bc7b6ab24b18bbdbdb5850,noir,," 128 go, microsdjusqu'à512go",smartphone samsung galaxy note,2689000.0, 8go ,MyTek," 8go   128 go, microsdjusqu'à512go noir"
346,be37537e1611c85b771bf85e1575d548f2737df2,bleu,," 128 go, microsdjusqu'à512go",smartphone samsung galaxy s9,2699000.0, 8go ,MyTek," 8go   128 go, microsdjusqu'à512go bleu"
347,526922ff67d69f4d0fbc0eba9bf824bb8a17eaf1,gold,," 128 go, microsdjusqu'à512go",smartphone samsung galaxy s9,2699000.0, 8go ,MyTek," 8go   128 go, microsdjusqu'à512go gold"
348,fb2d3554cc5660c0171206e96bf2ce5d23ee1013,noir,," 128 go, microsdjusqu'à512go",smartphone samsung galaxy s9,2699000.0, 8go ,MyTek," 8go   128 go, microsdjusqu'à512go noir"
349,9c7ffb7f117fa700d883542cc6116d6712386ebe,violet,," 128 go, microsdjusqu'à512go",smartphone samsung galaxy s9,2699000.0, 8go ,MyTek," 8go   128 go, microsdjusqu'à512go violet"
350,d3633c29e7e7369717dd613db03e8178f4b25710,blanc,,128go ,smartphone samsung galaxy s10e,2899000.0, 6go ,MyTek, 6go  128go  blanc
351,f5ac5b7774b47599a9ad5d4abcf2e21be0418190,noir,,128go ,smartphone samsung galaxy s10e,2899000.0, 6go ,MyTek, 6go  128go  noir
352,7c20cbeca5f882d508c5495ed676c802d61b93c8,blanc,,128go ,smartphone samsung galaxy note,3129000.0,6go,MyTek,6go 128go  blanc
353,2cdabaff38bd5c89dffc2c3c2200066cb6970d43,violet,,128go ,smartphone samsung galaxy note,3129000.0,6go,MyTek,6go 128go  violet
354,707e8419a4fc13324f8dc8dc8d848b778c7982e2,bleu,,128go ,smartphone samsung galaxy note,3129000.0,6go,MyTek,6go 128go  bleu
355,e0b54d74fb68bc031e76b3517e1f2a4160ddae6a,noir,,128go ,smartphone samsung galaxy note,3129000.0,6go,MyTek,6go 128go  noir
356,6ce9c30a5eb7132353a2cafdc1f7726edce7add4,noir,,128go ,smartphone samsung galaxy a7,1299000.0,6go,MyTek,6go 128go  noir
357,4a662d9c26b5c80d7acf49c9a2878d8e1b08ba86,corail,,128go ,smartphone samsung galaxy a70,1599000.0, 6go ,MyTek, 6go  128go  corail
358,e3d41b451204b0a55b28e00c3dc986f361bed5e3,noir,,128go ,smartphone samsung galaxy a70,1599000.0, 6go ,MyTek, 6go  128go  noir
359,c179ac66e07bc2e46b785c99d3e91dc0bd3feafd,blanc,,128go ,smartphone samsung galaxy a70,1599000.0, 6go ,MyTek, 6go  128go  blanc
360,55d57e75e252d4157d4ab6b4592c6a987b84eb34,bleu,,128go ,smartphone samsung galaxy a9,1999000.0, 6go ,MyTek, 6go  128go  bleu
361,1a403688a1cff103ae5823dafba3aa2ef44df910,noir,,128go ,smartphone samsung galaxy a9,1999000.0, 6go ,MyTek, 6go  128go  noir
362,f71e0df1d09b501a10c6fad5285135c384fe4b6f,violet,,128go ,smartphone samsung galaxy s8,2289000.0, 6go ,MyTek, 6go  128go  violet
363,4fc5ad13ded97b330caf6f9acdbcdd559f68e893,noir,,128go ,smartphone samsung galaxy s8,2299000.0, 6go ,MyTek, 6go  128go  noir
364,6f3e0cc0278ca53005318fc4493b4bae0dc42ce1,grey,,128go ,smartphone samsung galaxy s9,2469000.0, 6go ,MyTek, 6go  128go  grey
365,f875c631d6bec4a3f48be58ccb7751c34864d975,noir,,128go ,smartphone samsung galaxy s9,2469000.0, 6go ,MyTek, 6go  128go  noir
366,8a93167cc4be506a644532fc99d674f298739141,violet,,128go ,smartphone samsung galaxy s9,2559000.0, 6go ,MyTek, 6go  128go  violet
367,b4b7e71038d9d2d57dd71e117fd488c799050125,gold,,128go ,smartphone samsung galaxy a80,2599000.0, 8go ,MyTek, 8go  128go  gold
368,cf02024d3a94eaa3c1e317d635633253c9be7167,rouge,,128go ,smartphone oppo a5s 3,549000.0, 3go ,MyTek, 3go  128go  rouge
369,cc2feb2f4c4b93e16a82cd699b262dfd316f2cb5,rose,, 32 go ,smartphone nokia 4.2 32,579000.0, 3go ,MyTek, 3go   32 go  rose
370,41ef3f5c526c3358aa164f23859b23d399a8bb57,noir,, 32 go ,smartphone nokia 4.2 32,579000.0, 3go ,MyTek, 3go   32 go  noir
371,d0c6deee7d36189acdd6d453b251ebc68c25e0f6,steel,, 64go extensiblejusqu'à 128go ,smartphone nokia 3.2 2019,599000.0, 3go ,MyTek, 3go   64go extensiblejusqu'à 128go  steel
372,dcb1978c422f37ad7af58301b16ce0cc1a3f5918,noir,, 64go extensiblejusqu'à 128go ,smartphone nokia 3.2 2019,599000.0, 3go ,MyTek, 3go   64go extensiblejusqu'à 128go  noir
373,5a36e625f12b7ee8b3940086110282de9c320460,rouge,,  32go ,smartphone huawei y7 prime,599000.0, 3go ,MyTek, 3go    32go  rouge
374,a0b62cf9319416ef68cd8971e03ca9115af1cae0,bleu,,  32go ,smartphone huawei y7 prime,599000.0, 3go ,MyTek, 3go    32go  bleu
375,b7c2ada0c9e1a627bbe37ee3efcf9b193241ce10,noir,, 32go ,smartphone huawei y7 prime,599000.0, 3go ,MyTek, 3go   32go  noir
376,16be758745fb0f84ef43419c03143a51e8b36c54,violet,, 32go ,smartphone oppo a3s 32go,599000.0, 3go ,MyTek, 3go   32go  violet
377,1e453816fd93d90a8e4b1d93b7108ac8b688588b,rouge,," 32go ,microsdjusqu'à 512go",smartphone samsung galaxy j6,629000.0, 3go ,MyTek," 3go   32go ,microsdjusqu'à 512go rouge"
378,dd65f5ca5b4f3d61feadc5d241e006fc11699df9,noir,," 32go ,microsdjusqu'à 512go",smartphone samsung galaxy j6,629000.0, 3go ,MyTek," 3go   32go ,microsdjusqu'à 512go noir"
379,e27dd9d0ff0a1478038c182cd7dee88615e349a5,gris,," 32go ,microsdjusqu'à 512go",smartphone samsung galaxy j6,629000.0, 3go ,MyTek," 3go   32go ,microsdjusqu'à 512go gris"
