"_id","_index","_score","_type",description,href,image,price,site,title
c0758c38df83d4f9ea1ab3f6c5f6dd6a611202fe,scrapy,0,items,"[""Ecran 6.3\"" SAMOLED Full HD+ - Processeur Octa-core, 1.6 GHz up to 2.2 Ghz - RAM 6 Go - Mémoire 128 Go - Extensible via MicroSD up to 512 Go - 4x Caméra Principale 24MP+ 5MP+ 10MP+ 8MP, Caméra frontale 24 MP - Android 8.0 Oreo - Bluetooth - Wifi - 4G - Lecteur d'empreinte digitale - Batterie 3800 mAh - ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/34048-samsung-galaxy-a9-prix-tunisie.html""]","[""https://www.tunisianet.com.tn/120347-home/samsung-galaxy-a9-prix-tunisie.jpg""]","[""1 999,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy A9 / Double SIM / Rose + SIM Orange Offerte (60 Go)""]"
b65a81ab6c2fee9d432a77608e878b6cf4b75535,scrapy,0,items,"[""Ecran 6.3\"" SAMOLED Full HD+ - Processeur Octa-core, 1.6 GHz up to 2.2 Ghz - RAM 6 Go - Mémoire 128 Go - Extensible via MicroSD up to 512 Go - 4x Caméra Principale 24MP+ 5MP+ 10MP+ 8MP, Caméra frontale 24 MP - Android 8.0 Oreo - Bluetooth - Wifi - 4G - Lecteur d'empreinte digitale - Batterie 3800 mAh - ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/34051-galaxy-a9-prix-tunisie-couleur-noir.html""]","[""https://www.tunisianet.com.tn/120331-home/galaxy-a9-prix-tunisie-couleur-noir.jpg""]","[""1 999,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy A9 / Double SIM / Noir + SIM Orange Offerte (60 Go)""]"
3f27c27aa8709e95b25916bbdb8df107d088258a,scrapy,0,items,"[""Double SIM - Ecran 6.7\"" FHD+ sAMOLED - Processeur Qualcomm Snapdragon 7150 Octo-Core, 2.2 GHz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie + Surcouche Samsung One UI - Triple capteur rotatif: 48MP, f/2.0, Capteur ultra grand angle 8 MP, f/2.2 - lecteur d'empreinte digitale sous l'écran - 4G - Bluetooth 5.0 - GPS - Wifi - NFC - Batterie 3700 mAh - Garantie 1 an ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/36330-samsung-galaxy-a80-prix-tunisie.html""]","[""https://www.tunisianet.com.tn/132955-home/samsung-galaxy-a80-prix-tunisie.jpg""]","[""2 599,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy A80 / Noir + SIM Orange Offerte (60 Go)""]"
806788169f0a89cdc9f908e9cb032f745f8ff243,scrapy,0,items,"[""Double SIM - Ecran 6.7\"" FHD+ sAMOLED - Processeur Qualcomm Snapdragon 7150 Octo-Core, 2.2 GHz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie + Surcouche Samsung One UI - Triple capteur rotatif: 48MP, f/2.0, Capteur ultra grand angle 8 MP, f/2.2 - lecteur d'empreinte digitale sous l'écran - 4G - Bluetooth 5.0 - GPS - Wifi - NFC - Batterie 3700 mAh - Garantie 1 an ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/36390-samsung-galaxy-a80-gold-tunisie.html""]","[""https://www.tunisianet.com.tn/133238-home/samsung-galaxy-a80-gold-tunisie.jpg""]","[""2 599,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy A80 / Gold + SIM Orange Offerte (60 Go)""]"
071dff85a4e7cd2eb9edf3691ef1586838f43e3b,scrapy,0,items,"[""Double SIM - Ecran 6.7\"" FHD+ sAMOLED - Processeur Qualcomm Snapdragon 7150 Octo-Core, 2.2 GHz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie + Surcouche Samsung One UI - Triple capteur rotatif: 48MP, f/2.0, Capteur ultra grand angle 8 MP, f/2.2 - lecteur d'empreinte digitale sous l'écran - 4G - Bluetooth 5.0 - GPS - Wifi - NFC - Batterie 3700 mAh - Garantie 1 an ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/36391-samsung-galaxy-a80-blanc.html""]","[""https://www.tunisianet.com.tn/133248-home/samsung-galaxy-a80-blanc.jpg""]","[""2 599,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy A80 / Silver + SIM Orange Offerte (60 Go)""]"
b2226d9243f1c111583f08db22e0bff6f1a48e99,scrapy,0,items,"[""Double SIM - Ecran Infinity 5.8\"" FHD+ (1080 x 2280 px) Gorilla Glass 6 - Processeur Exynos 9820 Octo-Core, 2.8 Ghz - RAM 6 Go - Mémoire 128 Go - Android 9.0 Pie / "",""- Appareils Photos: 2x Capteurs: 12+16 MP (Arrière) / 10 MP (Frontale) - Lecteur d'empreinte ultrasonique - Reconnaissance faciale - 4G - NFC - Bluetooth 5.0 - GPS - Wifi - Batterie 3100 mAh - Garantie 1 an""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/34829-samsung-galaxy-s10e-blanc-prisme.html""]","[""https://www.tunisianet.com.tn/124654-home/samsung-galaxy-s10e-blanc-prisme.jpg""]","[""2 899,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy S10e / Blanc Prisme + SIM Offerte""]"
a9afe7e63ec732dc2be1582b02b147326f0a1a7b,scrapy,0,items,"[""Double SIM - Ecran Infinity 5.8\"" FHD+ (1080 x 2280 px) Gorilla Glass 6 - Processeur Exynos 9820 Octo-Core, 2.8 Ghz - RAM 6 Go - Mémoire 128 Go - Android 9.0 Pie / "",""- Appareils Photos: 2x Capteurs: 12+16 MP (Arrière) / 10 MP (Frontale) - Lecteur d'empreinte ultrasonique - Reconnaissance faciale - 4G - NFC - Bluetooth 5.0 - GPS - Wifi - Batterie 3100 mAh - Garantie 1 an""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/35677-telephone-portable-samsung-galaxy-s10e-bleu-sim-offerte.html""]","[""https://www.tunisianet.com.tn/129338-home/telephone-portable-samsung-galaxy-s10e-bleu-sim-offerte.jpg""]","[""2 899,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy S10e / Bleu + SIM Offerte""]"
ad2d062d8123f8a86edf09aa18c96c0e8d361156,scrapy,0,items,"[""Ecran 4.7'' - Processeur Hexa-core (2x Monsoon + 4x Mistral) - Ram 2 Go - Mémoire de stockage 64 Go - 2 x Appreil Photo 12 MP (arriére) , 7 MP ( Frontale ) - Lecteur d'empreinte digitale - Fast Charging & Qi Wireless Charging - IOS 11 - Batterie : 1821 Mah - 4G - GPS- Couleur Gold - ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/28514-telephone-portable-apple-iphone-8-64-go-gold.html""]","[""https://www.tunisianet.com.tn/90833-home/telephone-portable-apple-iphone-8-64-go-gold.jpg""]","[""3 149,000 TND""]",tunisiaNet,"[""Téléphone portable Apple iPhone 8 / 64 Go / Gold""]"
0b9ff4920d58c4a7b09d0e66ca11ae70c6a0fbca,scrapy,0,items,"[""Ecran 4.7'' - Processeur Hexa-core (2x Monsoon + 4x Mistral) - Ram 2 Go - Mémoire de stockage 64 Go - 2 x Appreil Photo 12 MP (arriére) , 7 MP ( Frontale ) - Lecteur d'empreinte digitale - Fast Charging & Qi Wireless Charging - IOS 11 - Batterie : 1821 Mah - 4G - GPS- Couleur Silver - ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/28516-telephone-portable-apple-iphone-8-64-go-silver.html""]","[""https://www.tunisianet.com.tn/104777-home/telephone-portable-apple-iphone-8-64-go-silver.jpg""]","[""3 149,000 TND""]",tunisiaNet,"[""Téléphone portable Apple iPhone 8 / 64 Go / Silver""]"
baa4127a6fd02c0e1f595854b4bf4a5caf2bd570,scrapy,0,items,"[""Double SIM - Ecran Infinity 6.1\"" QHD+ (1440 x 3040 px) Gorilla Glass 6 - Processeur Exynos 9820 Octo-Core, 2.8 Ghz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie - Batterie 3400 mAh - Appareils Photos: 3x Capteurs: 12+12+16 MP (Arrière) / 10 MP (Frontale) - Lecteur d'empreinte ultrasonique - Reconnaissance faciale - 4G - NFC - Bluetooth 5.0 - GPS - Wifi - Batterie 3400 mAh - Garantie 1 an""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/34827-samsung-galaxy-s10-noir.html""]","[""https://www.tunisianet.com.tn/124631-home/samsung-galaxy-s10-noir.jpg""]","[""3 499,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy S10 / Noir + SIM Offerte""]"
a74bb56aa8262fc73b8bd9b5cb5669a1cac1972a,scrapy,0,items,"[""Double SIM - Ecran Infinity 6.1\"" QHD+ (1440 x 3040 px) Gorilla Glass 6 - Processeur Exynos 9820 Octo-Core, 2.8 Ghz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie - Batterie 3400 mAh - Appareils Photos: 3x Capteurs: 12+12+16 MP (Arrière) / 10 MP (Frontale) - Lecteur d'empreinte ultrasonique - Reconnaissance faciale - 4G - NFC - Bluetooth 5.0 - GPS - Wifi - Batterie 3400 mAh - Garantie 1 an""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/34828-samsung-galaxy-s10-blanc.html""]","[""https://www.tunisianet.com.tn/124632-home/samsung-galaxy-s10-blanc.jpg""]","[""3 499,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy S10 / Blanc + SIM Offerte""]"
58d0323c0f920bd77f7e37e81e35cb9c658ab414,scrapy,0,items,"[""Double SIM - Ecran Infinity 6.1\"" QHD+ (1440 x 3040 px) Gorilla Glass 6 - Processeur Exynos 9820 Octo-Core, 2.8 Ghz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie - Batterie 3400 mAh - Appareils Photos: 3x Capteurs: 12+12+16 MP (Arrière) / 10 MP (Frontale) - Lecteur d'empreinte ultrasonique - Reconnaissance faciale - 4G - NFC - Bluetooth 5.0 - GPS - Wifi - Batterie 3400 mAh - Garantie 1 an""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/35674-telephone-portable-samsung-galaxy-s10-bleu-sim-offerte.html""]","[""https://www.tunisianet.com.tn/129313-home/telephone-portable-samsung-galaxy-s10-bleu-sim-offerte.jpg""]","[""3 499,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy S10 / Bleu + SIM Offerte""]"
8643c2cdf0052bd902dff069631789c979bf0ffc,scrapy,0,items,"[""Double SIM - Ecran Infinity 6.4\"" QHD+ (1440 x 3040 px) Gorilla Glass 6 - Processeur Exynos 9820 Octo-Core, 2.8 Ghz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie/ Samsung One UI - Appareils Photos: 3x Capteurs Arrière: 12+12+16 MP / 2x Capteurs Frontaux 10+8 MP - Lecteur d'empreinte ultrasonique - Reconnaissance faciale - 4G - NFC - Bluetooth 5.0 - GPS - Wifi - Batterie 4100 mAh - Garantie 1 an""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/34831-samsung-galaxy-s10-blanc-prisme.html""]","[""https://www.tunisianet.com.tn/124669-home/samsung-galaxy-s10-blanc-prisme.jpg""]","[""3 899,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy S10+ / Blanc Prisme + SIM Offerte""]"
2a1defbf380f98836c013a058f2e78ba714a2996,scrapy,0,items,"[""Double SIM - Ecran Infinity 6.4\"" QHD+ (1440 x 3040 px) Gorilla Glass 6 - Processeur Exynos 9820 Octo-Core, 2.8 Ghz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie/ Samsung One UI - Appareils Photos: 3x Capteurs Arrière: 12+12+16 MP / 2x Capteurs Frontaux 10+8 MP - Lecteur d'empreinte ultrasonique - Reconnaissance faciale - 4G - NFC - Bluetooth 5.0 - GPS - Wifi - Batterie 4100 mAh - Garantie 1 an""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/34832-telephone-portable-samsung-galaxy-s10-noir-prisme-sim-offerte.html""]","[""https://www.tunisianet.com.tn/124664-home/telephone-portable-samsung-galaxy-s10-noir-prisme-sim-offerte.jpg""]","[""3 899,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy S10+ / Noir Prisme + SIM Offerte""]"
14d80a6a89e35c17ef2de7a596e8a1bd9ab10020,scrapy,0,items,"[""Double SIM - Ecran Infinity 6.4\"" QHD+ (1440 x 3040 px) Gorilla Glass 6 - Processeur Exynos 9820 Octo-Core, 2.8 Ghz - RAM 8 Go - Mémoire 128 Go - Android 9.0 Pie/ Samsung One UI - Appareils Photos: 3x Capteurs Arrière: 12+12+16 MP / 2x Capteurs Frontaux 10+8 MP - Lecteur d'empreinte ultrasonique - Reconnaissance faciale - 4G - NFC - Bluetooth 5.0 - GPS - Wifi - Batterie 4100 mAh - Garantie 1 an""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/35675-telephone-portable-samsung-galaxy-s10-bleu-prisme-sim-offerte.html""]","[""https://www.tunisianet.com.tn/129329-home/telephone-portable-samsung-galaxy-s10-bleu-prisme-sim-offerte.jpg""]","[""3 899,000 TND""]",tunisiaNet,"[""Téléphone Portable Samsung Galaxy S10+ / Bleu Prisme + SIM Offerte""]"
84103add6bacc247ebf338fd8340036fd1f879a3,scrapy,0,items,"[""Écran Liquid Retina HD 6.1\"" LCD Multi-Touch IPS - Processeur A12 Bionic - RAM 3 Go - Mémoire 64 Go - Appareil photo 12 MP ( Arriére ) , 7 MP ( Frontale ) - 4G - NFC - GPS - Face ID: reconnaissance faciale - Couleur Rouge - ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/35219-telephone-portable-apple-iphone-xr-64-go-rouge.html""]","[""https://www.tunisianet.com.tn/126592-home/telephone-portable-apple-iphone-xr-64-go-rouge.jpg""]","[""3 999,000 TND""]",tunisiaNet,"[""Téléphone portable Apple iPhone XR / 64 Go / Rouge""]"
13c5641c6d1e2bf4f7285eed3da57b4c496a5469,scrapy,0,items,"[""Double SIM - Ecran 6.47\"" OLED Full HD+ - Processeur Kirin 980 Octa-core, 2x 2.6 GHz (Cortex-A76) + 2x 1.92 GHz (Cortex-A76) + 4x 1.8 GHz (Cortex-A55) - Android 9 - RAM 8 Go - Mémoire 256 Go - Caméra arrière Leica: 40MP + 20MP + 8MP - Caméra avant: 32MP - Wifi - 4G - GPS - Bluetooth - NFC - Lecteur d'empreinte digitale - Batterie 4200 mAh - Étanche IP68 - Garantie 1 an ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/35271-huawei-p30-pro-memoire-256-go.html""]","[""https://www.tunisianet.com.tn/126907-home/huawei-p30-pro-memoire-256-go.jpg""]","[""3 999,000 TND""]",tunisiaNet,"[""Téléphone Portable Huawei P30 Pro / 4G / Double SIM / Nacré + SIM Orange Offerte (60 Go)""]"
c3f121ee290fdf5fb8f166e0e21869f7ff2d7b94,scrapy,0,items,"[""Double SIM - Ecran 6.47\"" OLED Full HD+ - Processeur Kirin 980 Octa-core, 2x 2.6 GHz (Cortex-A76) + 2x 1.92 GHz (Cortex-A76) + 4x 1.8 GHz (Cortex-A55) - Android 9 - RAM 8 Go - Mémoire 256 Go - Caméra arrière Leica: 40MP + 20MP + 8MP - Caméra avant: 32MP - Wifi - 4G - GPS - Bluetooth - NFC - Lecteur d'empreinte digitale - Batterie 4200 mAh - Étanche IP68 - Garantie 1 an ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/35272-huawei-p30-pro-ram-8-go.html""]","[""https://www.tunisianet.com.tn/126903-home/huawei-p30-pro-ram-8-go.jpg""]","[""3 999,000 TND""]",tunisiaNet,"[""Téléphone Portable Huawei P30 Pro / 4G / Double SIM / Aurora + SIM Orange Offerte (60 Go)""]"
ffb4d763b6390fc747da513dd4d9993ccbc09a99,scrapy,0,items,"[""Ecran Super Retina 5.8\"" HD OLED Multi-Touch - Processeur Bionic Hexa-Core 64 bits - RAM 3 Go - Mémoire 64 Go - Appareil photo 12 MP (Arrière), 7 MP (Frontale) - 4G - NFC - GPS - Face ID: reconnaissance faciale - Couleur Silver - ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/28526-telephone-portable-apple-iphone-x-64-go-silver.html""]","[""https://www.tunisianet.com.tn/90882-home/telephone-portable-apple-iphone-x-64-go-silver.jpg""]","[""4 100,000 TND""]",tunisiaNet,"[""Téléphone portable Apple iPhone X / 64 Go / Silver""]"
7d919f014e162d317182a013aa5b3eecbf043300,scrapy,0,items,"[""Ecran Super Retina 5.8\"" HD OLED Multi-Touch - Processeur Bionic Hexa-Core 64 bits - RAM 3 Go - Mémoire 64 Go - Appareil photo 12 MP (Arrière), 7 MP (Frontale) - 4G - NFC - GPS - Face ID: reconnaissance faciale - Couleur Silver - ""]","[""https://www.tunisianet.com.tn/smartphone-mobile-4g-tunisie/28527-telephone-portable-apple-iphone-x-64-go-space-grey.html""]","[""https://www.tunisianet.com.tn/90889-home/telephone-portable-apple-iphone-x-64-go-space-grey.jpg""]","[""4 100,000 TND""]",tunisiaNet,"[""Téléphone portable Apple iPhone X / 64 Go / Space Grey""]"
c489630311ce73be6acec9ee3a8c47d89b25c01f,scrapy,0,items,"["" Ecran: 4\"" FWVGA- Processeur: Quad core 1.3GHz ARM- Système d'exploitation: Android 7.0 Nougat- Mémoire RAM: 512Mo - Stockage: 4Go - Appareil Photo 3MP (Arriére), 2.0 MP (Avant) - Capacité de Batterie: 1250mAh avec 3G - Wifi...""]","[""https://www.mytek.tn/smartphone-tunisie/19152-smartphone-leagoo-z6-mini-3g-noir-carte-memoire-8go.html""]","[""https://static.mytek.tn/img/p/7/2/4/4/6/72446-product_category.jpg""]","["" 149,000 TND ""]",MyTek,"["" Smartphone LEAGOO Z6 Mini 3G Noir ""]"
993d7a9357afceb5922964be2c09686a6dfebd2b,scrapy,0,items,"["" Ecran: 4\"" FWVGA- Processeur: Quad core 1.3GHz ARM- Système d'exploitation: Android 7.0 Nougat- Mémoire RAM: 512Mo - Stockage: 4Go - Appareil Photo 3MP (Arriére), 2.0 MP (Avant) - Capacité de Batterie: 1250mAh avec 3G - Wifi...""]","[""https://www.mytek.tn/smartphone-tunisie/23377-smartphone-leagoo-z6-mini-3g-bleu.html""]","[""https://static.mytek.tn/img/p/7/2/4/4/5/72445-product_category.jpg""]","["" 149,000 TND ""]",MyTek,"["" Smartphone LEAGOO Z6 Mini 3G Bleu ""]"
b35157bf0876a9329c4cd9a6ad04c65023cd1998,scrapy,0,items,"["" Ecran: 4\"" FWVGA- Processeur: Quad core 1.3GHz ARM- Système d'exploitation: Android 7.0 Nougat- Mémoire RAM: 512Mo - Stockage: 4Go - Appareil Photo 3MP (Arriére), 2.0 MP (Avant) - Capacité de Batterie: 1250mAh avec 3G - Wifi - GPS...""]","[""https://www.mytek.tn/smartphone-tunisie/19158-smartphone-leagoo-z6-mini-3g-gold-carte-memoire-8go.html""]","[""https://static.mytek.tn/img/p/7/2/4/4/8/72448-product_category.jpg""]","["" 149,000 TND ""]",MyTek,"["" Smartphone LEAGOO Z6 Mini 3G Gold ""]"
112b1572b5dc9c871fb9e9554530331365bf9f75,scrapy,0,items,"["" Ecran: 4.97 \""FWVGA (480 x 854pixels)- Processeur: Quad core 1.3GHz ARM- Système d'exploitation: Android 7.0 Nougat- Mémoire RAM: 1Go - Stockage: 8 Go - Appareil Photo 5.0 MP (Arriére), 2.0 MP (Avant)- Capacité de Batterie: 2000...""]","[""https://www.mytek.tn/smartphone-tunisie/16221-smartphone-leagoo-z6-3g-black.html""]","[""https://static.mytek.tn/img/p/7/2/4/5/9/72459-product_category.jpg""]","["" 199,000 TND ""]",MyTek,"["" Smartphone LEAGOO Z6 3G Noir ""]"
af78a755c1a5528aaf7d01f8d0e5c8ca7cb43680,scrapy,0,items,"["" Ecran: 5.5\""- Processeur: Quad core 1.3GHz - Système d'exploitation: Android Oreo v8.1 - Mémoire RAM: 1G - Stockage: 8 Go - Appareil Photo 5MP (Arriére), 8 MP (Avant) avec double flash - Capacité de Batterie: 4000...""]","[""https://www.mytek.tn/smartphone-tunisie/24565-smartphone-tecno-pop-2-power-noir.html""]","[""https://static.mytek.tn/img/p/7/2/9/6/8/72968-product_category.jpg""]","["" 259,000 TND ""]",MyTek,"["" Smartphone TECNO Pop 2 Power - Noir ""]"
383dcf03b946da73d1bc1cc25647ee4d7f57ffa1,scrapy,0,items,"["" Ecran: 5.5\""- Processeur: Quad core 1.3GHz - Système d'exploitation: Android Oreo v8.1 - Mémoire RAM: 1G - Stockage: 8 Go - Appareil Photo 5MP (Arriére), 8 MP (Avant) avec double flash - Capacité de Batterie: 4000...""]","[""https://www.mytek.tn/smartphone-tunisie/24569-smartphone-tecno-pop-2-power-gold.html""]","[""https://static.mytek.tn/img/p/7/2/9/7/3/72973-product_category.jpg""]","["" 259,000 TND ""]",MyTek,"["" Smartphone TECNO Pop 2 Power - Gold ""]"
99d6615dcd55e37557c34fb5fc7573603b427d9f,scrapy,0,items,"["" Ecran: 5.5\"" FWVGA - Processeur: Quad core 1.3GHz ARM - Système d'exploitation: Android 6.0 - Mémoire RAM: 1G - Stockage: 8 Go - Appareil Photo 5MP (Arriére) avec  Flash, 5 MP (Avant) - Capacité de Batterie: 2500...""]","[""https://www.mytek.tn/smartphone-tunisie/23705-smartphone-versus-v553-gris.html""]","[""https://static.mytek.tn/img/p/7/2/4/6/5/72465-product_category.jpg""]","["" 259,000 TND ""]",MyTek,"["" Smartphone VERSUS V553 Gris ""]"
7d4e30f2f279c1e33272e9bfd534eb488cd6b7e5,scrapy,0,items,"["" Ecran: 5.5\"" FWVGA- Processeur: Quad core 1.3GHz ARM - Système d'exploitation: Android 6.0 - Mémoire RAM: 1G - Stockage: 8 Go - Appareil Photo 5MP (Arriére) avec  Flash, 5 MP (Avant) - Capacité de Batterie: 2500...""]","[""https://www.mytek.tn/smartphone-tunisie/23481-smartphone.html""]","[""https://static.mytek.tn/img/p/7/2/4/6/4/72464-product_category.jpg""]","["" 259,000 TND ""]",MyTek,"["" Smartphone VERSUS V553 Gold ""]"
b9b3c6cddf13e76bda2da237b4fd11abb079f6fd,scrapy,0,items,"[""  Ecran: 5.0 HD IPS - Résolution d'écran: 1280 x 720 pixels - Systéme d'exploitation: Android 8.1 - Processeur: MT6739 Quad Core - Mémoire RAM: 2 Go - Stockage: 16 Go - Appareil Photo: Dual Caméra 8.0 MP + 2.0 MP - Appareil Photo...""]","[""https://www.mytek.tn/smartphone-tunisie/22364-smartphone-leagoo-power-2-noir.html""]","[""https://static.mytek.tn/img/p/6/8/0/1/5/68015-product_category.jpg""]","["" 279,000 TND ""]",MyTek,"["" Smartphone LEAGOO POWER 2 - Noir ""]"
4b08e0d1f202cbaa032be54d695282d0558e153e,scrapy,0,items,"[""  Ecran: 5.0\"" HD IPS - Résolution d'écran: 1280 x 720 pixels - Systéme d'exploitation: Android 8.1 - Processeur: MT6739 Quad Core - Mémoire RAM: 2 Go - Stockage: 16 Go - Appareil Photo: Dual Caméra 8.0 MP + 2.0 MP - Appareil Photo...""]","[""https://www.mytek.tn/smartphone-tunisie/22362-smartphone-leagoo-power-2-gold.html""]","[""https://static.mytek.tn/img/p/7/3/2/7/6/73276-product_category.jpg""]","["" 279,000 TND ""]",MyTek,"["" Smartphone LEAGOO POWER 2 - Gold ""]"
ab4020452ede4ddbdf40802165ffe20e2ec2f36d,scrapy,0,items,"["" Ecran: 5.45\"" FWVGA+ IPS - Résolution: 960 x 480 pixels - Systéme d'exploitation: Android 9 Pie - Processeur: Mediatek MT6739WW Quad-Core 1.5 GHz - Mémoire RAM: 1 Go - Stockage: 8 Go Extensible Jusqu'à 128 Go - Appareil Photo...""]","[""https://www.mytek.tn/smartphone-tunisie/23121-smartphone-nokia-1-plus-bleu.html""]","[""https://static.mytek.tn/img/p/7/2/4/7/5/72475-product_category.jpg""]","["" 329,000 TND ""]",MyTek,"["" Smartphone NOKIA 1 Plus - Bleu ""]"
9fcc56327fa43f583586cee7e3354d4bc0378533,scrapy,0,items,"["" Ecran: 5.45\"" FWVGA+ IPS - Résolution: 960 x 480 pixels - Systéme d'exploitation: Android 9 Pie - Processeur: Mediatek MT6739WW Quad-Core 1.5 GHz - Mémoire RAM: 1 Go - Stockage: 8 Go Extensible Jusqu'à 128 Go - Appareil Photo...""]","[""https://www.mytek.tn/smartphone-tunisie/23120-smartphone-nokia-1-plus-noir.html""]","[""https://static.mytek.tn/img/p/7/2/4/7/6/72476-product_category.jpg""]","["" 329,000 TND ""]",MyTek,"["" Smartphone NOKIA 1 Plus - Noir ""]"
16ae55395eb8492ae557fa2cdcd8eea74b77ddba,scrapy,0,items,"["" Ecran 5.71\"" LCD IPS (720 x 1520 Pixels) - Processeur: Quad-core 2.0 GHz Cortex-A53 - Systéme d'exploitation: Android 9.0 Pie (EMUI 9) - Mémoire RAM: 2 Go - Stockage: 32 Go - Double SIM - Appareil Photo Arriére: 13 MP,...""]","[""https://www.mytek.tn/smartphone-tunisie/24522-smartphone-huawei-y5-2019-brown.html""]","[""https://static.mytek.tn/img/p/7/2/5/0/6/72506-product_category.jpg""]","["" 399,000 TND ""]",MyTek,"["" Smartphone HUAWEI Y5 2019 - Brown ""]"
7aa3851bf50625b88a69dd7daea95f807ef33a6c,scrapy,0,items,"["" Ecran 6.2”  HD + Super FULLVIEW (1500 x 720) - Processeur: Quad-core 2.0 GHz - Systéme d'exploitation: Android™ 9 Pie - Mémoire RAM: 2 Go - Stockage: 32 Go - Appareil Photo Arriére: 13.0...""]","[""https://www.mytek.tn/smartphone-tunisie/24630-smartphone-tecno-spark-3-pro-bleu.html""]","[""https://static.mytek.tn/img/p/7/3/1/9/0/73190-product_category.jpg""]","["" 449,000 TND ""]",MyTek,"["" Smartphone TECNO Spark 3 Pro - Bleu ""]"
adeabe6ad8fbb3b4868e33f3f2be967f4fe391fb,scrapy,0,items,"["" Ecran 6.2”  HD + Super FULLVIEW (1500 x 720) - Processeur: Quad-core 2.0 GHz - Systéme d'exploitation: Android™ 9 Pie - Mémoire RAM: 2 Go - Stockage: 32 Go - Appareil Photo Arriére: 13.0...""]","[""https://www.mytek.tn/smartphone-tunisie/24628-smartphone-tecno-spark-3-pro-noir.html""]","[""https://static.mytek.tn/img/p/7/3/1/8/6/73186-product_category.jpg""]","["" 449,000 TND ""]",MyTek,"["" Smartphone TECNO Spark 3 Pro - Noir ""]"
7a5e10b6d45ae74b9d04e5103ef68d166495e6ba,scrapy,0,items,"["" Ecran 5.2\"" HD + Verre sculpté 2.5D Corning Gorilla (1440 x 720) - Processeur: Mediatek MT6750 Octa-core 1.5 GHz - Systéme d'exploitation: Android 8.1 Oreo - Mémoire RAM: 2 Go - Stockage: 16 Go Extensible Jusqu'à 128...""]","[""https://www.mytek.tn/smartphone-tunisie/18646-smartphone-nokia-3-2018-16go-4g-blanc.html""]","[""https://static.mytek.tn/img/p/7/2/5/9/8/72598-product_category.jpg""]","["" 459,000 TND ""]",MyTek,"["" Smartphone NOKIA 3.1 16Go 4G Blanc ""]"
