,itemId,color,guarantee,memory,name,price,ram,site
294,358c93b0d3ad2cbf5db99fe98b57f776131b4439, Bleu , Garantie 1 an, 128 Go , Galaxy A50 ,824.0, 4 Go ,jumia
295,f3f640967fc74c97811fea82380c17b282afad21, Bleu , Garantie 1 an, 64 Go , Y9 2019 ,699.0, 4 Go ,jumia
296,683d6fc8036205cdc1403b6205c200f3b5b465d0, Bleu , Garantie 1 an, 128Go , Galaxy A50  ,825.0, 4Go ,jumia
297,3d2d7f23573de8bb76ac7c51448ee298000b4e61, Bleu , Garantie 1 An, 16 Go , Z9 ,187.0, 1 Go ,jumia
298,2cc74204759db241079d2ecf0152fa3417310759, Rouge , Garantie 1 An, 32 Go , Galaxy A20 ,549.0, 3 Go ,jumia
299,e0d4dd66e128be45e5b716ec0a86a39e10d21073, Noir , Garantie 1 An, 4 Go , Clever Lite S41 ,119.0, 512 Mo ,jumia
300,edb1358aaf6831a4d59c7b4a0dd452ce591eb64d, Gold , Garantie 1 an, 16 Go , Z9 ,187.0, 1 Go ,jumia
301,0841446bee8f0e412d8ee3a65a1409767eb5a9e2, Noir , Garantie 1 an, 16 Go , Z9 ,187.0, 1 Go ,jumia
302,48b674f2b73e28423cb8f368443995ace3402386, Bleu , Garantie 1 An, 32 Go , Galaxy A20 ,579.0, 3 Go ,jumia
303,dd5fef22cc2cff12e6517cd4b2d462f9e35818a7, Noir , Garantie 1 An, 32 Go , Galaxy A20 ,599.0, 3 Go ,jumia
304,59397551f816776aeabfd6cffede233de5c0bbc3, Noir , Garantie 1 An,16 Go , Power 2 ,269.0, 2 Go ,jumia
305,7972f44753210f92a5d61ca11816aafe9ae9b1c7, Noir , Garantie 1 an, 16 Go , M9 Pro 4G ,357.0, 2 Go ,jumia
306,eb9e84280f24921f91a6edd63b3ccbb4a371b12f, Noir , Garantie 1 An,  32 Go , A5s ,469.0,  2 Go ,jumia
307,9f41dd86cf9357a8774c645bdfa84ed9d9f4544d, Bleu , Garantie 1 An, 16 Go , M9 Pro ,352.0, 2 Go ,jumia
308,5ad874c1f1baf3a5616f73a9ac5d91cab6cbdbeb, Rouge , Garantie 1An, 32Go , Y7 prime 2019 ,559.0, 3Go ,jumia
309,0df3f2b8f86747706144d68bf59757f8e86201e9,, Garantie 1 An, 16 Go , Power 2 Gold  ,279.0, 2 Go ,jumia
310,f8909ca62ae7c25f9915d94600643f416ecbbfea, Vert , Garantie 1 an, 4 Go , Clever Lite  S41 ,119.0, 512 Mo ,jumia
311,c817baab73ee61db2dcf11ba5fb4faf54365e138, Silver , Garantie 1 an, 4 Go , Clever Lite S41 ,160.0, 512 Mo ,jumia
312,4f22da4efe0f10c352cfdcc5099911979cdc2314, Corail , Garantie 1 An, 128 Go , Galaxy A70 ,1559.0, 6 Go ,jumia
313,c489630311ce73be6acec9ee3a8c47d89b25c01f,Noir,, 4Go ,Smartphone LEAGOO Z6 Mini,149000.0, 512Mo ,MyTek
314,993d7a9357afceb5922964be2c09686a6dfebd2b,Bleu,, 4Go ,Smartphone LEAGOO Z6 Mini,149000.0, 512Mo ,MyTek
315,b35157bf0876a9329c4cd9a6ad04c65023cd1998,Gold,, 4Go ,Smartphone LEAGOO Z6 Mini,149000.0, 512Mo ,MyTek
316,112b1572b5dc9c871fb9e9554530331365bf9f75,Noir,, 8 Go ,Smartphone LEAGOO Z6 3G,199000.0, 1Go ,MyTek
317,af78a755c1a5528aaf7d01f8d0e5c8ca7cb43680,Noir,, 8 Go ,Smartphone TECNO Pop 2,259000.0, 1G ,MyTek
318,383dcf03b946da73d1bc1cc25647ee4d7f57ffa1,Gold,, 8 Go ,Smartphone TECNO Pop 2,259000.0, 1G ,MyTek
319,99d6615dcd55e37557c34fb5fc7573603b427d9f,Gris,, 8 Go ,Smartphone VERSUS V553 Gris,259000.0, 1G ,MyTek
320,7d4e30f2f279c1e33272e9bfd534eb488cd6b7e5,Gold,, 8 Go ,Smartphone VERSUS V553 Gold,259000.0, 1G ,MyTek
321,b9b3c6cddf13e76bda2da237b4fd11abb079f6fd,Noir,, 16 Go ,Smartphone LEAGOO POWER 2,279000.0, 2 Go ,MyTek
322,4b08e0d1f202cbaa032be54d695282d0558e153e,Gold,, 16 Go ,Smartphone LEAGOO POWER 2,279000.0, 2 Go ,MyTek
323,ab4020452ede4ddbdf40802165ffe20e2ec2f36d,Bleu,, 8 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 1 Plus,329000.0, 1 Go ,MyTek
324,9fcc56327fa43f583586cee7e3354d4bc0378533,Noir,, 8 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 1 Plus,329000.0, 1 Go ,MyTek
325,16ae55395eb8492ae557fa2cdcd8eea74b77ddba,Brown,, 32 Go ,Smartphone HUAWEI Y5 2019,399000.0, 2 Go ,MyTek
326,7aa3851bf50625b88a69dd7daea95f807ef33a6c,Bleu,, 32 Go ,Smartphone TECNO Spark 3,449000.0, 2 Go ,MyTek
327,adeabe6ad8fbb3b4868e33f3f2be967f4fe391fb,Noir,, 32 Go ,Smartphone TECNO Spark 3,449000.0, 2 Go ,MyTek
328,7a5e10b6d45ae74b9d04e5103ef68d166495e6ba,Blanc,, 32 Go ,Smartphone NOKIA 3.1 16Go,459000.0, 2 Go ,MyTek
329,8f8ad2f86bcd0fcfd66460954fe24ef00e2a3f9e,Brown,, 32 Go ,Smartphone HUAWEI Y6 Prime,479000.0, 2 Go ,MyTek
330,356f99eb8c6b327216728072186b3300fff54e8d,Noir,, 16 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 3.2 2019,479000.0, 2 Go ,MyTek
331,0073c8d0302c1a012ed9495476be62feb9fa2bbc,Noir,,  32 Go ,Smartphone HUAWEI Y6 Prime,479000.0, 2 Go ,MyTek
332,ad6fcb03f1c5b9baee920322d5699fe4326b7d87,Bleu,, 32 Go ,Smartphone HUAWEI Y6 Prime,479000.0, 2 Go ,MyTek
333,9d92b2721adf80ed09077791e255194820fb2319,Gold,, 32 Go ,Smartphone LEAGOO T8S 4G,479000.0, 4 Go ,MyTek
334,26beb55b65d99af07e9c2ae73173f7b2d6056b2b,Rouge,," 32 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy A10,499000.0, 2 Go ,MyTek
335,2bc0781ea6996eb75e0840640d73fa084c920928,Bleu,, 16Go ,Smartphone HUAWEI Y6 Prime,499000.0, 2Go ,MyTek
336,bc23737296fcf5eef315e18c7298065234f49795,Bleu,," 32 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy A10,499000.0, 2 Go ,MyTek
337,28c97c1808c4159214fbe6af787433d6e32ddd48,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy S10,3499000.0, 8 Go ,MyTek
338,e7363fcdc691b1ff7fb8ed3eee3656ac3e1c3385,Blanc,, 128 Go ,Smartphone SAMSUNG Galaxy S10,3499000.0, 8 Go ,MyTek
339,c0fbf9f46e778369a12e06f99ab53b7741fc4d62,Vert,, 128 Go ,Smartphone SAMSUNG Galaxy S10+,3899000.0, 8 Go ,MyTek
340,82b80f91b47ab8e1e5a24789fb32ca49d05f1737,Blanc,, 128 Go ,Smartphone SAMSUNG Galaxy S10+,3899000.0, 8 Go ,MyTek
341,3e187117ad49688044c1401ace6fade9303512ca,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy S10+,3899000.0, 8 Go ,MyTek
342,520ff7f91f3f03614ab91ccf6ea74a66413efc23,Aurora,, 128 Go ,Smartphone HUAWEI P30 Pro,3999000.0, 8 Go ,MyTek
343,049d04a21c51f63bef32cf7349a756ceb6118ea3,Cristal,, 128 Go ,Smartphone HUAWEI P30 Pro,3999000.0, 8 Go ,MyTek
344,af10266692d9be3409eb0a1ed19532a36cd40709,Silver,," 128 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy A80,2599000.0, 8 Go ,MyTek
345,393779b31cf31be420bc7b6ab24b18bbdbdb5850,Noir,," 128 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy Note,2689000.0, 8 Go ,MyTek
346,be37537e1611c85b771bf85e1575d548f2737df2,Bleu,," 128 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy S9,2699000.0, 8 Go ,MyTek
347,526922ff67d69f4d0fbc0eba9bf824bb8a17eaf1,Gold,," 128 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy S9,2699000.0, 8 Go ,MyTek
348,fb2d3554cc5660c0171206e96bf2ce5d23ee1013,Noir,," 128 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy S9,2699000.0, 8 Go ,MyTek
349,9c7ffb7f117fa700d883542cc6116d6712386ebe,Violet,," 128 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy S9,2699000.0, 8 Go ,MyTek
350,d3633c29e7e7369717dd613db03e8178f4b25710,Blanc,, 128 Go ,Smartphone SAMSUNG Galaxy S10e,2899000.0, 6 Go ,MyTek
351,f5ac5b7774b47599a9ad5d4abcf2e21be0418190,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy S10e,2899000.0, 6 Go ,MyTek
352,7c20cbeca5f882d508c5495ed676c802d61b93c8,Blanc,, 128 Go ,Smartphone SAMSUNG Galaxy Note,3129000.0, 6 Go ,MyTek
353,2cdabaff38bd5c89dffc2c3c2200066cb6970d43,Violet,, 128 Go ,Smartphone SAMSUNG Galaxy Note,3129000.0, 6 Go ,MyTek
354,707e8419a4fc13324f8dc8dc8d848b778c7982e2,Bleu,, 128 Go ,Smartphone SAMSUNG Galaxy Note,3129000.0, 6 Go ,MyTek
355,e0b54d74fb68bc031e76b3517e1f2a4160ddae6a,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy Note,3129000.0, 6 Go ,MyTek
356,6ce9c30a5eb7132353a2cafdc1f7726edce7add4,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy A7,1299000.0, 6 Go ,MyTek
357,4a662d9c26b5c80d7acf49c9a2878d8e1b08ba86,Corail,, 128 Go ,Smartphone SAMSUNG Galaxy A70,1599000.0, 6 Go ,MyTek
358,e3d41b451204b0a55b28e00c3dc986f361bed5e3,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy A70,1599000.0, 6 Go ,MyTek
359,c179ac66e07bc2e46b785c99d3e91dc0bd3feafd,Blanc,, 128 Go ,Smartphone SAMSUNG Galaxy A70,1599000.0, 6 Go ,MyTek
360,55d57e75e252d4157d4ab6b4592c6a987b84eb34,Bleu,, 128 Go ,Smartphone SAMSUNG Galaxy A9,1999000.0, 6 Go ,MyTek
361,1a403688a1cff103ae5823dafba3aa2ef44df910,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy A9,1999000.0, 6 Go ,MyTek
362,f71e0df1d09b501a10c6fad5285135c384fe4b6f,Violet,, 128 Go ,Smartphone SAMSUNG Galaxy S8,2289000.0, 6 Go ,MyTek
363,4fc5ad13ded97b330caf6f9acdbcdd559f68e893,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy S8,2299000.0, 6 Go ,MyTek
364,6f3e0cc0278ca53005318fc4493b4bae0dc42ce1,Grey,, 128 Go ,Smartphone SAMSUNG Galaxy S9,2469000.0, 6 Go ,MyTek
365,f875c631d6bec4a3f48be58ccb7751c34864d975,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy S9,2469000.0, 6 Go ,MyTek
366,8a93167cc4be506a644532fc99d674f298739141,Violet,, 128 Go ,Smartphone SAMSUNG Galaxy S9,2559000.0, 6 Go ,MyTek
367,b4b7e71038d9d2d57dd71e117fd488c799050125,Gold,, 128 Go ,Smartphone SAMSUNG Galaxy A80,2599000.0, 8 Go ,MyTek
368,cf02024d3a94eaa3c1e317d635633253c9be7167,Rouge,, 128 Go ,Smartphone OPPO A5S 3,549000.0, 3Go ,MyTek
369,cc2feb2f4c4b93e16a82cd699b262dfd316f2cb5,Rose,, 32 Go ,Smartphone Nokia 4.2 32,579000.0, 3 Go ,MyTek
370,41ef3f5c526c3358aa164f23859b23d399a8bb57,Noir,, 32 Go ,Smartphone Nokia 4.2 32,579000.0, 3 Go ,MyTek
371,d0c6deee7d36189acdd6d453b251ebc68c25e0f6,Steel,, 64 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 3.2 2019,599000.0, 3 Go ,MyTek
372,dcb1978c422f37ad7af58301b16ce0cc1a3f5918,Noir,, 64 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 3.2 2019,599000.0, 3 Go ,MyTek
373,5a36e625f12b7ee8b3940086110282de9c320460,Rouge,,  32 Go ,Smartphone HUAWEI Y7 Prime,599000.0, 3 Go ,MyTek
374,a0b62cf9319416ef68cd8971e03ca9115af1cae0,Bleu,,  32 Go ,Smartphone HUAWEI Y7 Prime,599000.0, 3 Go ,MyTek
375,b7c2ada0c9e1a627bbe37ee3efcf9b193241ce10,Noir,, 32 Go ,Smartphone HUAWEI Y7 Prime,599000.0, 3 Go ,MyTek
376,16be758745fb0f84ef43419c03143a51e8b36c54,Violet,, 32 Go ,Smartphone OPPO A3S 32Go,599000.0, 3Go ,MyTek
377,1e453816fd93d90a8e4b1d93b7108ac8b688588b,Rouge,," 32Go ,MicroSD jusqu'à 512 Go",Smartphone SAMSUNG Galaxy J6,629000.0, 3Go ,MyTek
378,dd65f5ca5b4f3d61feadc5d241e006fc11699df9,Noir,," 32Go ,MicroSD jusqu'à 512 Go",Smartphone SAMSUNG Galaxy J6,629000.0, 3Go ,MyTek
379,e27dd9d0ff0a1478038c182cd7dee88615e349a5,Gris,," 32Go ,MicroSD jusqu'à 512 Go",Smartphone SAMSUNG Galaxy J6,629000.0, 3Go ,MyTek
380,632ddee95a98a4ce4facb8fc919d23b613d6c5d9,Rouge,, 8 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 1 Plus,329000.0, 1 Go ,MyTek
381,5d95c1accdfe7bb8c3b2957bf61d81abbe4d73b5,Bleu,, 16 Go ,Smartphone HUAWEI Y5 Lite,339000.0, 1 Go ,MyTek
382,26158d0c99b13dc2eee67b4f267476c1611b6886,Noir,, 16 Go ,Smartphone HUAWEI Y5 Lite,339000.0, 1 Go ,MyTek
383,de401cb484645ce4bb2ae19601d9175fe8c9e285,Bleu,, 16 Go ,Smartphone LEAGOO M9 3G,339000.0, 2 Go ,MyTek
384,1f15108dabbfc330c68533a98566925c716d1082,Bleu,, 16 Go ,Smartphone SAMSUNG A2 Core,349000.0, 1 Go ,MyTek
385,f1c9902593d769818cf0f3cfbc5d26c0a89d03b4,Gris,, 16 Go ,Smartphone SAMSUNG A2 Core,349000.0, 1 Go ,MyTek
386,b84313e70c586343710b908296c3361e60a30ba5,Rouge,, 16 Go ,Smartphone SAMSUNG A2 Core,349000.0, 1 Go ,MyTek
387,4c9621ee996ce16f5b9d755ac848561b3689900c,Bleu,, 8 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 2.1 4G,359000.0, 1 Go ,MyTek
388,6a84eeb74e0e1ca2e79d7c2ae8c952d65cc9c5be,Bleu,, 8 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 2.1 4G,359000.0, 1 Go ,MyTek
389,095f79dfba192f6c43daaea3b02f958334df9fef,Silver,, 16 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 2.2 2019,379000.0, 2 Go ,MyTek
390,5cf773efa3655a3afabbcbdda1a799affc9ee014,Gold,, 16Go ,Smartphone HUAWEI Y5 Prime,379000.0, 2Go ,MyTek
391,2a37f8ac7d61cd1dc6595f508bf8fa0fe49272e3,Noir,, 16 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 2.2 2019,379000.0, 2 Go ,MyTek
392,cffba25a979ff02da9103fe61fd68bcfc6c42956,Noir,," 32 Go,  MicroSD jusqu'à 512 Go ",Smartphone SAMSUNG Galaxy A10,499000.0, 2 Go ,MyTek
393,89f83de1b9917420af21faa9791068569d1d1936,Rouge,," 32 Go,  MicroSD jusqu'à 512 Go ",Smartphone OPPO A5S -,499000.0, 2Go ,MyTek
394,108b36be24c5e1cf9b7e9b71113fbc57b328ca45,Noir,," 32 Go,  MicroSD jusqu'à 512 Go ",Smartphone OPPO A5S -,499000.0, 2Go ,MyTek
395,748abcfdea91b348450496ebf402c26eb4d77b4e,Noir,, 32 Go ,Smartphone TECNO Camon 11,539000.0, 3 Go ,MyTek
396,3278cf29e7f8bf09975a3c9669edab24a113c2b0,Bleu,, 32 Go ,Smartphone TECNO Camon 11,539000.0, 3 Go ,MyTek
397,2fb78f2abbc09b5f35164b2b48012496c975f075,Blanc,, 32 Go ,Smartphone NOKIA 3.1 Plus,549000.0, 2 Go ,MyTek
398,48e0732e262fe0212db390e75ac3a71733caa846,Noir,, 32 Go ,Smartphone OPPO A5S 3,549000.0, 3Go ,MyTek
399,a6bcba37f6be7f3270cbdcc7787c299b48f1dd66,Gold,,  32 Go ,Smartphone HUAWEI Y7 Prime,549000.0, 3 Go ,MyTek
400,3a3ee9a2dbfb64b6e218bc7ac3dde3c921a51f01,Baltique,, 32 Go ,Smartphone Nokia 3.1 Plus,649000.0, 3 Go ,MyTek
401,1bd5ad1e316edc8d1cbc8bb2b9e1c21ec0de72d1,Rose,, 32 Go ,Smartphone SAMSUNG Galaxy J4,549000.0, 2 Go ,MyTek
402,034659a71028a854a9aaf6982407228172941d88,Noir,, 32 Go ,Smartphone LEAGOO S8 4G,549000.0, 3 Go ,MyTek
403,82627071b281348f20233209313f9533c6e55267,Bleu,, 32 Go ,Smartphone LEAGOO S8 4G,549000.0, 3 Go ,MyTek
404,ad5489e3651a64a466e791aa0e7e462bf94f32f9,Bleu,,  32 Go ,Smartphone HUAWEI Y7 Prime,549000.0, 3 Go ,MyTek
405,4448fbaac4ce07cc07db35071331c1e05b984b99,Blanc,, 32 Go ,Smartphone Nokia 3.1 Plus,649000.0, 3 Go ,MyTek
406,a1e8be5df42ba7c341011333e4463271696f00ec,Bleu,, 32 Go ,Smartphone Nokia 3.1 Plus,649000.0, 3 Go ,MyTek
407,542a48335813e6017dccd14c3e07364b053f2336,Bleu,, 32 Go ,Smartphone SAMSUNG Galaxy A20,689000.0, 3 Go ,MyTek
408,360baaf7d8f01764b302caab34b8b619ca9206a6,Noir,, 32 Go ,Smartphone SAMSUNG Galaxy A20,689000.0, 3 Go ,MyTek
409,da3fd8f900359e783fa26fa54e017494792ea064,Rouge,, 32 Go ,Smartphone SAMSUNG Galaxy A20,689000.0, 3 Go ,MyTek
410,53c92f65b3faa028ad626d6d54fe665e51871b23,Noir,, 32 Go ,Smartphone HUAWEI Y9 2019,799000.0, 4 Go ,MyTek
411,ed0f7a5c17c255d8d9ffcea165d189464151343d,Bleu,, 32 Go ,Smartphone HUAWEI Y9 2019,799000.0, 4 Go ,MyTek
412,cecbf9c9c5f01d46c1e01146ed490d9769e69e2c,Violet,, 32 Go ,Smartphone SAMSUNG Galaxy J8,819000.0, 3 Go ,MyTek
413,63a84d301c9fd832d8ad4ea2615bf9d0b5d2e07b,Noir,, 32 Go ,Smartphone SAMSUNG Galaxy J8,819000.0, 3 Go ,MyTek
414,00f468ba6ce7017844ea45b655e1a936bbc69be8,Noir,, 32 Go ,Smartphone SAMSUNG Galaxy J8,819000.0, 3 Go ,MyTek
415,825960421b22cb4278a9a68a9586e90f5069aa89,Gold,, 32 Go ,Smartphone SAMSUNG Galaxy J8,819000.0, 3 Go ,MyTek
416,18464c6035b17d2402217c0a9a778d32ac545c3b,Vert,, 32 Go ,Smartphone HUAWEI Y9 Prime,849000.0, 4 Go ,MyTek
417,33c9ccc3846879eb6dba9402fa17cd1e1574c918,Bleu,, 32 Go ,Smartphone OPPO F9 -,849000.0, 4Go ,MyTek
418,87b38a50ae4cef1ba0c9a50b1d7172f96604b213,Bleu,, 32 Go ,Smartphone HUAWEI Y9 Prime,849000.0, 4 Go ,MyTek
419,2894ae2bb21cb6826b37c3ead448a0f007d91e0b,Noir,, 32 Go ,Smartphone HUAWEI Y9 Prime,849000.0, 4 Go ,MyTek
420,da3b1fa96c00f789c1fb26a733bea0c79b7d520d,Rouge,, 32 Go ,Smartphone OPPO F9 -,849000.0, 4Go ,MyTek
421,15f6e761339dbed76b44e577ef8c57e93e561926,Blanc,, 32 Go ,Smartphone SAMSUNG Galaxy A30,865000.0, 4Go ,MyTek
422,b79b86fba397a0ded3d684e6e6cd020d456ec4c1,Bleu,, 32 Go ,Smartphone SAMSUNG Galaxy A30,865000.0, 4Go ,MyTek
423,b85bea8b82b954ecafd9e9bdda2fc13b18090533,Noir,, 32 Go ,Smartphone SAMSUNG Galaxy A30,865000.0, 4Go ,MyTek
424,b8b928e5eb1a850702607d218b4e093f7387ec8d,White,, 32 Go ,Smartphone OPPO F11 -,899000.0, 6Go ,MyTek
425,e9454483c7fd5fa8530091819c7dd06ae031a848,Vert,, 32 Go ,Smartphone OPPO F11 -,899000.0, 6Go ,MyTek
426,77f5173f447ad74006ba77a2a2106533aa3ccfcd,Purple,, 32 Go ,Smartphone OPPO F11 -,899000.0, 6Go ,MyTek
427,5d97fbac0597d253df5a99f3754e7f51d78a2804,Gold,, 32 Go Extensible jusqu'à 256 Go,Smartphone SAMSUNG Galaxy J7,949000.0," 3 Go, Stockage: 32 Go Extensible jusqu'à 256 Go",MyTek
428,cd464b292bc94708dd9f199b07c3dad3977442c4,Steel,, 16 Go Extensible Jusqu'à 128 Go ,Smartphone NOKIA 2.2 2019,379000.0, 2 Go ,MyTek
429,2c6428365023e8310b22e521a3be57d369ab0d23,Bleu,, 32 Go ,Smartphone TECNO Pop 2,379000.0, 2G ,MyTek
430,4efd5468938a810cd491b4cbde0a5eebf527884e,Noir,, 32 Go ,Smartphone TECNO Pop 2,379000.0, 2G ,MyTek
431,c5fefff495bcdb9f670125acffb28fbd29b0d5b7,Noir,, 32 Go ,Smartphone OPPO A1K -,399000.0, 2Go ,MyTek
432,2169ae7d464e2e8b5fb8d3ceb448a5a22a846a92,Bleu,, 32 Go ,Smartphone HUAWEI Y5 2019,399000.0, 2 Go ,MyTek
433,b4988f2aa4cc8c153786aa555b8ce4acff661bb4,Rouge,, 32 Go ,Smartphone OPPO A1K -,399000.0, 2Go ,MyTek
434,b071c39758bd5334ec8c2784edee905d6ecc2e90,Noir,, 32 Go ,Smartphone HUAWEI Y5 2019,399000.0, 2 Go ,MyTek
435,253fb38a3cf2070cc06eb412f2b74ab3b8e17a6e,Bleu,, 16 Go ,Smartphone LEAGOO M11 -,399000.0, 2 Go ,MyTek
436,23a167fc2895cd61a05de6b015e9f0feab6c1056,Gold,, 16Go Extensible jusqu'à 128Go ,Smartphone XIAOMI Redmi 5A,399000.0, 2Go ,MyTek
437,5e43fc01c5e276a889d39061b9ad76edd1dd3590,Gold,, 16 Go ,Smartphone LEAGOO M11 -,399000.0, 2 Go ,MyTek
438,9e3fcd2d6873ffacef8b16e74a2266067de4c302,Noir,, 16 Go ,Smartphone LEAGOO M9 Pro,399000.0, 2 Go ,MyTek
439,a36630e5dc5c5d4c485bed38b527898535967119,Bleu,, 16 Go ,Smartphone LEAGOO M9 Pro,399000.0, 2 Go ,MyTek
440,9aee4b25c0ddc4244911fe9ddc58cee96cf838bc,Noir,, 16 Go ,Smartphone SAMSUNG Galaxy A6,949000.0, 2 Go ,MyTek
441,ac857b8c079cd915b0d0d18e3a896009540a297b,Bleu,, 16 Go ,Smartphone SAMSUNG Galaxy A6,949000.0, 2 Go ,MyTek
442,5d4733b3732928da952541862ac4523b5637115f,Bleu,, 128 Go ,Smartphone HUAWEI P30 Lite,999000.0, 4 Go ,MyTek
443,760e1db9ccbe1a84e47c17d987404af7f090fc83,Blanc,, 128 Go ,Smartphone HUAWEI P30 Lite,999000.0, 4 Go ,MyTek
444,34ddb9a83d1ed79df865979acadfb9385612ca81,Noir,, 128 Go ,Smartphone HUAWEI P30 Lite,999000.0, 4 Go ,MyTek
445,9c2d4b92eb7f1a8732cba7f70749688ebe6a086e,Noir,, 128 Go ,Smartphone HUAWEI NOVA 3i,999000.0, 4Go ,MyTek
446,06151835e88f450d82351f76417e48d2150d0a29,Bleu,, 64 Go ,Smartphone SAMSUNG A6 Plus,1139000.0, 4 Go ,MyTek
447,2d14993cae663c2f8fcf87aaf5f16d438d11276f,Noir,, 64 Go ,Smartphone OPPO F11 Pro,1149000.0, 6 Go ,MyTek
448,a7ffcbc828cf574dd3d44da9156dbda62ef59bb7,Vert,, 64 Go ,Smartphone OPPO F11 Pro,1149000.0, 6 Go ,MyTek
449,a9be3a183a044f37d48ff9867d88abbbb812927a,Blanc,, 128 Go ,Smartphone SAMSUNG Galaxy A50,1169000.0, 4 Go ,MyTek
450,a20cd64fe62fc9d3c7fe6c63a95ccb3fa807d65f,Bleu,, 128 Go ,Smartphone SAMSUNG Galaxy A50,1169000.0, 4 Go ,MyTek
451,4dba1695b92f51b557bf85def2dd84cec13363ee,Noir,, 128 Go ,Smartphone SAMSUNG Galaxy A50,1169000.0, 4 Go ,MyTek
452,146bfe8c67cf7dbca4129b2718b83065880e0172,Space Grey,, 32 Go ,Apple iPhone 6S 32Go,1559000.0, 2 Go ,MyTek
453,16b13f3ed5c35152d76abe175721c99f6d3caad0,Rose,, 32 Go ,Apple iPhone 7 32Go,2099000.0, 2 Go ,MyTek
454,f16a473d2a5905acab4bfa6aa2df26a55c7e5042,Noir,, 32 Go ,Apple iPhone 7 32,2099000.0, 2 Go ,MyTek
455,ec5049748aa5e910f8b383c1b8ea9e3651916b75,Gold,, 32 Go ,Apple iPhone 7 32,2099000.0, 2 Go ,MyTek
456,13985d390a719e87578103b061d3ff27be6ae86b,Rose,, 128 Go ,Apple iPhone 7 128Go,2359000.0, 2 Go ,MyTek
457,652389fa6f50216f88f49719bd4f759235c5f6f2,Gold,, 128 Go ,Apple iPhone 7 128Go,2359000.0, 2 Go ,MyTek
458,c6922333e9874794321a4bf69c015d7106873023,Silver,, 128 Go ,Apple iPhone 7 128Go,2459000.0, 2 Go ,MyTek
459,abc6537c5775d12f2b8f1a4a432b24dd0911dd6a,Noir,, 128 Go ,Apple iPhone 7 128Go,2499000.0, 2 Go ,MyTek
460,f03dc48de8f9b5282cd21e248ce7b788b76fe99f,Noir,, 32 Go ,Apple iPhone 7 Plus,2599000.0, 3 Go ,MyTek
461,197f546c35f8d9805d69d274f7be77c41b7c761e,Gold,, 32 Go ,Apple iPhone 7 Plus,2655000.0, 3 Go ,MyTek
462,e7a329967f11e7502ce296a7231fb74b1cde3778,Gold,, 32 Go ,Apple iPhone 7 Plus,2655000.0, 3 Go ,MyTek
463,c3426993ff57f6ea0a6c1f33f64625afc3c4b682,Silver,, 32 Go ,Apple iPhone 7 Plus,2655000.0, 3 Go ,MyTek
464,4273d3ff225be34a42de01b88f4ae712bd44bf23,Silver,, 32 Go ,Apple iPhone X 64Go,3599000.0, 3 Go ,MyTek
465,c0f84994b11260d0b5dc0d538e9e445f337b05b9,Noir,, 128 Go ,Apple iPhone XR 128Go,3999000.0, 3 Go ,MyTek
466,7c2586c357beafe0b2c2a78e07906d511ea9d64b,Gold,, 64 Go ,Apple iPhone XS 64Go,4199000.0, 4 Go ,MyTek
467,f12d95d2f7dae16150e430f5b14588ae2fe1ab52,Silver,, 64 Go ,Apple iPhone XS 64Go,4199000.0, 4 Go ,MyTek
468,20df4de11582f395a8bf8ba1bb2c8b7e78294716,Grey,, 64 Go ,Apple iPhone XS 64Go,4199000.0, 4 Go ,MyTek
469,5a54279e5b6412ee35a6cc9544fdb8bd01eb0f2b,Silver,, 64 Go ,Apple iPhone X 256Go,4219000.0, 4 Go ,MyTek
